user_id,explanation_id,start_time,end_time,duration_seconds,source,platform
16,e3114,2019-09-17 11:12:25.942,2019-09-17 11:12:37.436,11.494,my_note,web
16,e7224,2019-09-17 11:13:05.181,2019-09-17 11:16:36.038,210.857,my_note,web
16,e7224,2019-09-17 11:36:40.108,2019-09-17 11:36:41.388,1.28,my_note,web
16,e6803,2019-09-17 14:17:03.106,2019-09-17 14:19:39.855,156.749,sprint,web
16,e2480,2019-09-17 14:22:04.183,2019-09-17 14:22:06.333,2.15,sprint,web
16,e3111,2019-09-17 14:22:53.300,2019-09-17 14:23:22.651,29.351,sprint,web
16,e2009,2019-09-18 01:50:56.673,2019-09-18 01:51:21.366,24.693,my_note,web
16,e2045,2019-09-18 01:52:29.143,2019-09-18 02:01:27.542,538.399,my_note,web
16,e1827,2019-09-18 02:02:37.781,2019-09-18 02:02:48.429,10.648,my_note,web
16,e1808,2019-09-18 02:03:51.542,2019-09-18 02:10:33.250,401.708,my_note,web
16,e2063,2019-09-18 02:11:47.632,2019-09-18 02:15:36.955,229.323,my_note,web
16,e1934,2019-09-18 05:29:43.536,2019-09-18 05:38:24.911,521.375,my_note,web
16,e2101,2019-09-18 05:39:31.398,2019-09-18 05:39:32.783,1.385,my_note,web
16,e1998,2019-09-18 05:40:51.580,2019-09-18 05:46:02.582,311.002,my_note,web
16,e2029,2019-09-18 05:47:17.330,2019-09-18 05:48:25.978,68.648,my_note,web
16,e1986,2019-09-18 05:49:55.171,2019-09-18 05:51:17.043,81.872,my_note,web
16,e8493,2019-09-18 07:32:41.132,2019-09-18 07:34:10.582,89.45,sprint,web
16,e8493,2019-09-18 07:35:34.478,2019-09-18 07:35:36.744,2.266,sprint,web
16,e8493,2019-09-18 07:36:42.665,2019-09-18 07:37:40.123,57.458,sprint,web
16,e8493,2019-09-18 07:38:16.855,2019-09-18 07:41:21.079,184.224,sprint,web
16,e8493,2019-09-18 07:45:46.707,2019-09-18 07:45:48.349,1.642,sprint,web
16,e7948,2019-09-18 07:48:43.194,2019-09-18 07:49:35.958,52.764,sprint,web
16,e7948,2019-09-18 07:50:49.006,2019-09-18 07:51:08.420,19.414,sprint,web
16,e585,2019-09-18 08:32:33.204,2019-09-18 08:32:58.804,25.6,sprint,web
16,e691,2019-09-18 08:33:30.091,2019-09-18 08:33:56.356,26.265,sprint,web
16,e397,2019-09-18 08:36:10.322,2019-09-18 08:36:11.341,1.019,adaptive_offer,web
16,e691,2019-09-18 08:36:29.320,2019-09-18 08:36:33.587,4.267,adaptive_offer,web
16,e1719,2019-09-18 09:40:32.669,2019-09-18 09:41:56.559,83.89,review,web
16,e1114,2019-09-18 09:42:34.844,2019-09-18 09:42:48.411,13.567,sprint,web
16,e1114,2019-09-18 09:44:15.198,2019-09-18 09:44:37.762,22.564,sprint,web
16,e587,2019-09-18 09:44:57.565,2019-09-18 09:45:01.557,3.992,sprint,web
16,e1089,2019-09-18 09:45:25.692,2019-09-18 09:45:42.084,16.392,sprint,web
16,e4426,2019-09-18 10:13:15.125,2019-09-18 10:13:16.250,1.125,adaptive_offer,web
16,e3715,2019-09-18 10:13:39.931,2019-09-18 10:13:40.934,1.003,adaptive_offer,web
16,e6376,2019-09-18 10:14:11.548,2019-09-18 10:14:45.699,34.151,sprint,web
16,e6376,2019-09-18 10:14:47.757,2019-09-18 10:14:50.199,2.442,sprint,web
16,e6376,2019-09-18 10:15:12.314,2019-09-18 10:15:31.193,18.879,sprint,web
16,e4041,2019-09-18 10:15:41.385,2019-09-18 10:15:42.850,1.465,sprint,web
16,e3699,2019-09-18 10:16:31.290,2019-09-18 10:16:40.300,9.01,sprint,web
16,e3574,2019-09-18 10:17:52.087,2019-09-18 10:18:13.520,21.433,sprint,web
16,e3574,2019-09-18 10:23:36.441,2019-09-18 10:23:38.299,1.858,sprint,web
16,e7195,2019-09-18 10:23:58.023,2019-09-18 10:23:59.158,1.135,sprint,web
16,e4149,2019-09-18 10:24:35.350,2019-09-18 10:24:36.849,1.499,sprint,web
16,e4890,2019-09-18 10:25:02.364,2019-09-18 10:25:41.217,38.853,sprint,web
16,e4890,2019-09-18 10:26:21.434,2019-09-18 10:26:29.807,8.373,sprint,web
16,e4890,2019-09-18 10:27:18.481,2019-09-18 10:27:22.978,4.497,sprint,web
16,e1443,2019-09-18 10:29:48.711,2019-09-18 10:34:28.379,279.668,review,web
16,e7926,2019-09-18 10:38:18.105,2019-09-18 10:42:47.173,269.068,sprint,web
16,e8562,2019-09-18 10:44:56.177,2019-09-18 10:45:09.623,13.446,sprint,web
16,e3017,2019-09-18 12:37:55.432,2019-09-18 12:40:23.678,148.246,my_note,web
16,e4239,2019-09-18 12:48:38.482,2019-09-18 12:49:05.311,26.829,my_note,web
16,e7295,2019-09-18 12:49:50.130,2019-09-18 12:50:03.348,13.218,my_note,web
16,e3007,2019-09-18 12:50:42.421,2019-09-18 12:51:39.792,57.371,my_note,web
16,e1573,2019-09-19 01:09:42.115,2019-09-19 01:18:07.885,505.77,my_note,web
16,e1775,2019-09-19 01:19:30.934,2019-09-19 01:24:17.103,286.169,my_note,web
16,e1516,2019-09-19 01:25:25.677,2019-09-19 01:29:40.161,254.484,my_note,web
16,e1702,2019-09-19 01:30:54.662,2019-09-19 01:32:30.452,95.79,my_note,web
16,e1755,2019-09-19 01:33:46.286,2019-09-19 01:38:47.312,301.026,my_note,web
16,e2098,2019-09-19 01:45:06.995,2019-09-19 01:48:55.330,228.335,my_note,web
16,e2098,2019-09-19 01:49:06.767,2019-09-19 01:49:42.460,35.693,my_note,web
16,e2098,2019-09-19 01:50:00.898,2019-09-19 01:50:46.241,45.343,my_note,web
16,e2098,2019-09-19 01:50:55.622,2019-09-19 01:51:02.318,6.696,my_note,web
16,e2098,2019-09-19 01:52:47.882,2019-09-19 01:54:54.681,126.799,my_note,web
16,e1725,2019-09-19 01:56:10.941,2019-09-19 02:15:36.013,1165.072,my_note,web
16,e1407,2019-09-19 02:16:49.902,2019-09-19 02:27:17.408,627.506,my_note,web
16,e1643,2019-09-19 02:28:42.934,2019-09-19 02:47:33.702,1130.768,my_note,web
16,e1976,2019-09-19 02:48:42.221,2019-09-19 02:48:48.037,5.816,my_note,web
16,e732,2019-09-19 04:48:27.247,2019-09-19 04:49:17.375,50.128,adaptive_offer,web
16,e732,2019-09-19 04:49:46.022,2019-09-19 04:52:40.788,174.766,adaptive_offer,web
16,e1048,2019-09-19 04:52:58.321,2019-09-19 04:54:20.085,81.764,adaptive_offer,web
16,e511,2019-09-19 04:54:59.144,2019-09-19 04:57:13.466,134.322,adaptive_offer,web
16,e3084,2019-09-19 08:43:33.588,2019-09-19 08:44:21.756,48.168,sprint,web
16,e6903,2019-09-19 08:45:01.621,2019-09-19 08:45:16.964,15.343,sprint,web
16,e4716,2019-09-19 08:45:29.776,2019-09-19 08:45:31.377,1.601,my_note,web
16,e7047,2019-09-19 08:45:37.010,2019-09-19 08:45:38.350,1.34,my_note,web
16,e4205,2019-09-19 08:45:50.263,2019-09-19 08:47:13.002,82.739,my_note,web
16,e2787,2019-09-19 08:47:38.020,2019-09-19 08:48:49.314,71.294,my_note,web
16,e4617,2019-09-19 08:49:50.112,2019-09-19 08:50:31.194,41.082,my_note,web
16,e4617,2019-09-19 08:51:06.967,2019-09-19 08:52:22.078,75.111,my_note,web
16,e3090,2019-09-19 08:52:33.799,2019-09-19 08:52:46.021,12.222,my_note,web
16,e3780,2019-09-19 08:52:57.673,2019-09-19 08:53:03.419,5.746,my_note,web
16,e4267,2019-09-19 08:53:56.068,2019-09-19 08:55:17.987,81.919,my_note,web
16,e4267,2019-09-19 08:55:37.116,2019-09-19 08:55:38.966,1.85,my_note,web
16,e4267,2019-09-19 08:56:08.532,2019-09-19 09:00:07.407,238.875,my_note,web
16,e3575,2019-09-19 09:00:40.837,2019-09-19 09:02:46.160,125.323,my_note,web
16,e3575,2019-09-19 09:03:04.252,2019-09-19 09:03:05.478,1.226,my_note,web
16,e271,2019-09-19 11:02:22.205,2019-09-19 11:03:54.145,91.94,adaptive_offer,web
16,e1114,2019-09-19 11:04:18.195,2019-09-19 11:04:19.511,1.316,adaptive_offer,web
16,e356,2019-09-19 11:04:54.077,2019-09-19 11:07:18.211,144.134,sprint,web
16,e436,2019-09-19 11:07:40.970,2019-09-19 11:12:04.089,263.119,sprint,web
16,e5751,2019-09-19 11:13:06.846,2019-09-19 11:13:17.222,10.376,sprint,web
16,e2234,2019-09-19 11:13:42.054,2019-09-19 11:13:48.591,6.537,sprint,web
16,e4520,2019-09-19 11:14:18.732,2019-09-19 11:16:42.957,144.225,sprint,web
16,e1516,2019-09-19 11:17:53.482,2019-09-19 11:18:12.689,19.207,review,web
16,e1644,2019-09-19 11:19:20.173,2019-09-19 11:20:24.732,64.559,review,web
16,e7953,2019-09-19 11:25:20.482,2019-09-19 11:26:01.478,40.996,sprint,web
16,e7953,2019-09-19 12:43:24.499,2019-09-19 12:43:27.053,2.5540000000000003,sprint,web
16,e7912,2019-09-19 12:47:14.597,2019-09-19 12:47:36.667,22.07,sprint,web
16,e7912,2019-09-19 12:57:07.102,2019-09-19 12:59:15.005,127.903,sprint,web
16,e7912,2019-09-19 13:00:06.565,2019-09-19 13:04:34.350,267.785,sprint,web
16,e7912,2019-09-19 13:09:08.813,2019-09-19 13:09:11.314,2.501,sprint,web
16,e5096,2019-09-19 13:12:48.779,2019-09-19 13:17:46.502,297.723,sprint,web
16,e5096,2019-09-19 13:20:46.324,2019-09-19 13:20:51.312,4.9879999999999995,sprint,web
16,e1446,2019-09-19 23:50:03.316,2019-09-19 23:50:04.692,1.376,my_note,web
16,e1594,2019-09-19 23:51:30.228,2019-09-19 23:51:59.563,29.335,my_note,web
16,e1758,2019-09-19 23:52:58.951,2019-09-19 23:53:00.052,1.101,my_note,web
16,e1792,2019-09-19 23:54:05.990,2019-09-19 23:56:04.927,118.937,my_note,web
16,e1576,2019-09-19 23:57:22.475,2019-09-19 23:57:40.573,18.098,my_note,web
16,e1985,2019-09-19 23:59:07.804,2019-09-19 23:59:19.669,11.865,my_note,web
16,e2036,2019-09-20 00:00:28.644,2019-09-20 00:01:01.111,32.467,my_note,web
16,e1929,2019-09-20 00:02:13.708,2019-09-20 00:16:01.406,827.698,my_note,web
16,e1769,2019-09-20 00:17:11.296,2019-09-20 00:17:51.296,40.0,my_note,web
16,e1607,2019-09-20 00:19:05.316,2019-09-20 00:24:17.374,312.058,my_note,web
16,e1607,2019-09-20 00:24:23.425,2019-09-20 00:30:08.589,345.164,my_note,web
16,e8057,2019-09-20 00:33:36.848,2019-09-20 00:34:01.715,24.867,sprint,web
16,e8145,2019-09-20 00:34:23.382,2019-09-20 00:34:24.479,1.097,sprint,web
16,e8227,2019-09-20 00:34:47.154,2019-09-20 00:34:53.287,6.133,sprint,web
16,e1280,2019-09-20 00:35:51.280,2019-09-20 00:36:27.987,36.707,sprint,web
16,e1280,2019-09-20 00:47:20.258,2019-09-20 00:47:47.694,27.436,sprint,web
16,e440,2019-09-20 00:48:08.802,2019-09-20 00:58:33.838,625.036,sprint,web
16,e440,2019-09-20 00:58:40.214,2019-09-20 00:59:43.075,62.861,sprint,web
16,e440,2019-09-20 00:59:55.470,2019-09-20 01:07:47.949,472.479,sprint,web
16,e5083,2019-09-20 01:14:16.837,2019-09-20 01:14:18.165,1.328,my_note,web
16,e1489,2019-09-20 01:17:19.942,2019-09-20 01:17:22.732,2.79,review,web
16,e1842,2019-09-20 01:18:52.623,2019-09-20 01:18:55.628,3.005,review,web
16,e5467,2019-09-20 02:57:07.730,2019-09-20 02:57:27.181,19.451,my_note,web
16,e11341,2019-09-20 02:57:59.024,2019-09-20 02:58:00.476,1.452,my_note,web
16,e5870,2019-09-20 02:58:21.637,2019-09-20 02:58:23.458,1.821,my_note,web
16,e3925,2019-09-20 04:29:43.793,2019-09-20 04:29:55.677,11.884,my_note,web
16,e3925,2019-09-20 04:30:09.170,2019-09-20 04:30:43.716,34.546,my_note,web
16,e3925,2019-09-20 04:30:54.847,2019-09-20 04:35:45.611,290.764,my_note,web
16,e2586,2019-09-20 04:36:22.440,2019-09-20 04:38:11.993,109.553,my_note,web
16,e3137,2019-09-20 04:39:15.013,2019-09-20 04:41:03.610,108.597,my_note,web
16,e5998,2019-09-20 04:41:59.505,2019-09-20 04:42:29.359,29.854,my_note,web
16,e5998,2019-09-20 04:44:43.283,2019-09-20 04:44:59.128,15.845,my_note,web
16,e5998,2019-09-20 04:45:57.073,2019-09-20 04:45:59.325,2.252,my_note,web
16,e2523,2019-09-20 04:46:16.914,2019-09-20 04:46:21.071,4.157,my_note,web
16,e5225,2019-09-20 04:49:22.826,2019-09-20 04:51:49.969,147.143,my_note,web
16,e8522,2019-09-20 04:54:16.927,2019-09-20 04:55:28.038,71.111,my_note,web
16,e8522,2019-09-20 05:00:57.247,2019-09-20 05:01:16.317,19.07,my_note,web
16,e8522,2019-09-20 05:03:29.628,2019-09-20 05:03:56.992,27.364,my_note,web
16,e8522,2019-09-20 05:35:22.598,2019-09-20 05:37:02.177,99.579,my_note,web
16,e5087,2019-09-20 05:39:58.003,2019-09-20 05:40:29.872,31.869,my_note,web
16,e5503,2019-09-20 05:53:10.322,2019-09-20 05:54:27.164,76.842,my_note,web
16,e5503,2019-09-20 09:14:32.462,2019-09-20 09:14:34.819,2.357,my_note,web
16,e5088,2019-09-20 09:17:27.041,2019-09-20 09:18:14.274,47.233,my_note,web
16,e5088,2019-09-20 09:18:17.550,2019-09-20 09:20:21.855,124.305,my_note,web
16,e5088,2019-09-20 09:20:48.393,2019-09-20 09:22:08.325,79.932,my_note,web
16,e5088,2019-09-20 09:22:15.193,2019-09-20 09:22:48.693,33.5,my_note,web
16,e5088,2019-09-20 09:23:40.789,2019-09-20 09:27:17.270,216.481,my_note,web
16,e5088,2019-09-20 09:35:58.911,2019-09-20 09:36:10.474,11.563,my_note,web
16,e1594,2019-09-21 04:18:46.310,2019-09-21 04:20:05.126,78.816,my_note,web
16,e1594,2019-09-21 04:26:42.794,2019-09-21 04:29:48.400,185.606,my_note,web
16,e1594,2019-09-21 04:30:09.176,2019-09-21 04:41:48.178,699.002,my_note,web
16,e1530,2019-09-21 04:43:08.156,2019-09-21 04:52:24.411,556.255,my_note,web
16,e1530,2019-09-21 04:52:42.184,2019-09-21 04:55:27.680,165.496,my_note,web
16,e1530,2019-09-21 04:55:29.442,2019-09-21 04:58:30.094,180.652,my_note,web
16,e1485,2019-09-21 05:00:28.935,2019-09-21 05:07:24.766,415.831,my_note,web
16,e1446,2019-09-21 05:08:50.930,2019-09-21 05:16:15.673,444.743,my_note,web
16,e1702,2019-09-21 05:17:34.138,2019-09-21 05:19:15.357,101.219,my_note,web
16,e1475,2019-09-21 05:20:43.499,2019-09-21 05:24:32.815,229.316,my_note,web
16,e1475,2019-09-21 05:24:48.696,2019-09-21 05:26:59.657,130.961,my_note,web
16,e1477,2019-09-21 05:28:12.952,2019-09-21 05:31:52.284,219.332,my_note,web
16,e8334,2019-09-21 05:33:09.546,2019-09-21 05:35:47.994,158.448,my_note,web
16,e8334,2019-09-21 05:37:50.873,2019-09-21 05:37:51.964,1.091,my_note,web
16,e1824,2019-09-21 05:39:00.524,2019-09-21 05:42:35.088,214.564,my_note,web
16,e2039,2019-09-21 05:43:55.653,2019-09-21 05:46:48.130,172.477,my_note,web
16,e2039,2019-09-21 06:10:12.798,2019-09-21 06:10:14.199,1.401,my_note,web
16,e2847,2019-09-21 06:15:35.862,2019-09-21 06:15:40.296,4.434,adaptive_offer,web
16,e4520,2019-09-21 06:16:02.438,2019-09-21 06:16:06.764,4.326,adaptive_offer,web
16,e7621,2019-09-21 06:22:26.707,2019-09-21 06:28:11.074,344.367,sprint,web
16,e4905,2019-09-21 06:28:39.784,2019-09-21 06:28:48.619,8.835,sprint,web
16,e4420,2019-09-21 06:29:07.400,2019-09-21 06:29:09.279,1.879,sprint,web
16,e4139,2019-09-21 06:29:44.760,2019-09-21 06:29:47.168,2.408,sprint,web
16,e4813,2019-09-21 06:30:15.468,2019-09-21 06:30:20.655,5.187,sprint,web
16,e784,2019-09-21 06:30:50.979,2019-09-21 06:31:15.602,24.623,sprint,web
16,e1017,2019-09-21 06:31:38.904,2019-09-21 06:40:19.332,520.428,sprint,web
16,e679,2019-09-21 06:40:39.040,2019-09-21 06:46:09.981,330.941,sprint,web
16,e1033,2019-09-21 06:46:58.713,2019-09-21 06:49:57.409,178.696,sprint,web
16,e1033,2019-09-21 06:49:58.733,2019-09-21 06:50:02.719,3.9859999999999998,sprint,web
16,e1033,2019-09-21 07:10:00.877,2019-09-21 07:39:55.788,1794.911,my_note,web
16,e7939,2019-09-21 09:51:47.768,2019-09-21 09:52:48.026,60.258,my_note,web
16,e8491,2019-09-21 09:55:21.981,2019-09-21 09:59:01.997,220.016,my_note,web
16,e8491,2019-09-21 10:01:34.971,2019-09-21 10:15:46.894,851.923,my_note,web
16,e5223,2019-09-21 10:26:18.639,2019-09-21 10:44:38.410,1099.771,my_note,web
16,e4905,2019-09-21 11:02:23.693,2019-09-21 11:02:28.620,4.927,my_note,web
16,e7505,2019-09-21 11:03:25.273,2019-09-21 11:03:26.935,1.662,my_note,web
16,e5004,2019-09-21 11:04:13.724,2019-09-21 11:10:49.223,395.499,my_note,web
16,e2813,2019-09-21 11:11:01.718,2019-09-21 11:11:04.346,2.628,my_note,web
16,e2594,2019-09-21 11:11:32.954,2019-09-21 11:15:49.121,256.167,my_note,web
16,e5908,2019-09-21 11:16:06.350,2019-09-21 11:16:24.859,18.509,my_note,web
16,e5908,2019-09-21 11:40:40.780,2019-09-21 11:40:42.809,2.029,my_note,web
16,e2851,2019-09-21 11:41:23.420,2019-09-21 11:44:51.845,208.425,my_note,web
16,e4863,2019-09-21 11:45:28.772,2019-09-21 12:03:15.600,1066.828,my_note,web
16,e2371,2019-09-22 01:22:47.656,2019-09-22 01:24:27.069,99.413,my_note,web
16,e3437,2019-09-22 01:24:28.246,2019-09-22 01:25:34.435,66.189,my_note,web
16,e4863,2019-09-22 01:25:36.030,2019-09-22 01:26:44.930,68.9,my_note,web
16,e1446,2019-09-22 01:39:10.291,2019-09-22 01:40:30.654,80.363,my_note,web
16,e1473,2019-09-22 01:41:47.692,2019-09-22 01:43:35.018,107.326,my_note,web
16,e1775,2019-09-22 01:44:58.306,2019-09-22 01:46:13.010,74.704,my_note,web
16,e1758,2019-09-22 01:47:29.048,2019-09-22 01:48:43.835,74.787,my_note,web
16,e1702,2019-09-22 01:50:01.891,2019-09-22 01:50:50.067,48.176,my_note,web
16,e1904,2019-09-22 02:09:33.607,2019-09-22 02:10:19.675,46.068,my_note,web
16,e1860,2019-09-22 02:11:50.092,2019-09-22 02:13:18.456,88.364,my_note,web
16,e1809,2019-09-22 02:14:41.226,2019-09-22 02:16:54.116,132.89,my_note,web
16,e11663,2019-09-22 02:18:35.070,2019-09-22 02:25:09.535,394.465,my_note,web
16,e1992,2019-09-22 02:26:41.527,2019-09-22 02:30:56.334,254.807,my_note,web
16,e8170,2019-09-22 04:04:12.423,2019-09-22 04:04:13.624,1.201,sprint,web
16,e8041,2019-09-22 04:04:37.828,2019-09-22 04:04:39.209,1.381,sprint,web
16,e8268,2019-09-22 04:05:13.165,2019-09-22 04:05:21.504,8.339,sprint,web
16,e579,2019-09-22 04:05:53.874,2019-09-22 04:06:08.776,14.902,sprint,web
16,e888,2019-09-22 04:06:30.780,2019-09-22 04:08:31.842,121.062,sprint,web
16,e888,2019-09-22 04:09:12.472,2019-09-22 04:09:13.485,1.013,sprint,web
16,e932,2019-09-22 04:09:34.536,2019-09-22 04:14:11.093,276.557,sprint,web
16,e932,2019-09-22 04:15:06.901,2019-09-22 04:16:45.410,98.509,sprint,web
16,e932,2019-09-22 04:19:04.460,2019-09-22 04:20:04.077,59.617,sprint,web
16,e1399,2019-09-22 04:20:28.267,2019-09-22 04:25:15.880,287.613,sprint,web
16,e867,2019-09-22 04:25:46.820,2019-09-22 04:30:47.731,300.911,sprint,web
16,e592,2019-09-22 04:49:59.465,2019-09-22 04:49:59.838,0.373,adaptive_offer,web
16,e1399,2019-09-22 04:50:17.906,2019-09-22 04:50:19.900,1.994,adaptive_offer,web
16,e1033,2019-09-22 04:50:44.330,2019-09-22 04:50:45.249,0.919,adaptive_offer,web
16,e867,2019-09-22 04:51:06.659,2019-09-22 04:51:08.120,1.461,adaptive_offer,web
16,e501,2019-09-22 04:51:47.139,2019-09-22 04:51:48.880,1.741,adaptive_offer,web
16,e2371,2019-09-22 04:52:08.627,2019-09-22 04:52:10.318,1.6909999999999998,sprint,web
16,e7275,2019-09-22 04:52:49.978,2019-09-22 04:53:02.716,12.738,sprint,web
16,e7275,2019-09-22 04:53:47.090,2019-09-22 04:59:36.609,349.519,sprint,web
16,e2602,2019-09-22 05:00:59.565,2019-09-22 05:03:31.733,152.168,sprint,web
16,e3086,2019-09-22 05:04:06.376,2019-09-22 05:04:09.154,2.778,sprint,web
16,e4382,2019-09-22 05:04:21.416,2019-09-22 05:05:57.530,96.114,sprint,web
16,e6805,2019-09-22 05:06:57.521,2019-09-22 05:07:06.515,8.994,sprint,web
16,e6805,2019-09-22 05:09:03.483,2019-09-22 05:09:06.753,3.27,sprint,web
16,e3239,2019-09-22 05:09:30.873,2019-09-22 05:09:47.742,16.869,sprint,web
16,e3239,2019-09-22 05:09:49.854,2019-09-22 05:09:54.834,4.98,sprint,web
16,e3239,2019-09-22 05:10:38.244,2019-09-22 05:13:28.769,170.525,sprint,web
16,e2473,2019-09-22 05:14:03.743,2019-09-22 05:14:09.078,5.335,sprint,web
16,e5171,2019-09-22 05:59:07.625,2019-09-22 06:01:38.525,150.9,my_note,web
16,e5171,2019-09-22 06:01:41.177,2019-09-22 06:01:44.088,2.911,my_note,web
16,e5171,2019-09-22 06:02:43.852,2019-09-22 06:02:57.417,13.565,my_note,web
16,e5111,2019-09-22 06:05:02.941,2019-09-22 06:05:28.618,25.677,my_note,web
16,e5111,2019-09-22 06:05:46.851,2019-09-22 06:07:48.786,121.935,my_note,web
16,e5212,2019-09-22 06:10:17.557,2019-09-22 06:12:50.898,153.341,my_note,web
16,e11685,2019-09-22 10:29:34.061,2019-09-22 10:30:12.040,37.979,my_note,web
16,e11685,2019-09-22 10:30:18.304,2019-09-22 10:31:26.078,67.774,my_note,web
16,e11685,2019-09-22 13:16:49.023,2019-09-22 13:16:49.728,0.705,my_note,web
16,e7353,2019-09-22 13:22:15.801,2019-09-22 13:22:35.167,19.366,my_note,web
16,e7353,2019-09-22 13:24:34.804,2019-09-22 13:24:48.515,13.711,my_note,web
16,e7353,2019-09-22 13:26:55.680,2019-09-22 13:26:56.624,0.944,my_note,web
16,e7353,2019-09-22 13:28:14.668,2019-09-22 13:28:20.216,5.548,my_note,web
16,e7353,2019-09-22 13:30:08.839,2019-09-22 13:30:10.591,1.752,my_note,web
16,e7353,2019-09-22 13:32:06.409,2019-09-22 13:33:08.466,62.057,my_note,web
16,e3029,2019-09-22 13:33:22.312,2019-09-22 13:35:34.880,132.568,my_note,web
16,e3029,2019-09-22 13:36:42.003,2019-09-22 13:36:49.306,7.303,my_note,web
16,e11470,2019-09-22 13:37:14.609,2019-09-22 13:38:22.289,67.68,my_note,web
16,e11564,2019-09-22 13:39:52.794,2019-09-22 13:41:35.174,102.38,my_note,web
16,e11564,2019-09-22 13:41:40.993,2019-09-22 13:44:15.635,154.642,my_note,web
16,e4567,2019-09-22 13:44:56.069,2019-09-22 13:47:34.480,158.411,my_note,web
16,e4971,2019-09-22 13:47:52.910,2019-09-22 13:48:10.855,17.945,my_note,web
16,e4971,2019-09-22 13:48:49.034,2019-09-22 13:49:45.464,56.43,my_note,web
16,e3865,2019-09-22 13:50:46.424,2019-09-22 13:51:08.699,22.275,my_note,web
16,e3865,2019-09-22 13:52:31.782,2019-09-22 13:53:16.201,44.419,my_note,web
16,e6046,2019-09-22 13:54:13.244,2019-09-22 13:55:40.066,86.822,my_note,web
16,e6697,2019-09-22 13:56:08.432,2019-09-22 13:59:40.451,212.019,my_note,web
16,e11301,2019-09-22 14:00:06.556,2019-09-22 14:07:04.986,418.43,my_note,web
16,e4726,2019-09-22 14:07:22.241,2019-09-22 14:08:38.118,75.877,my_note,web
16,e6180,2019-09-22 14:09:24.655,2019-09-22 14:11:37.292,132.637,my_note,web
16,e6180,2019-09-22 14:16:03.675,2019-09-22 14:16:16.027,12.352,my_note,web
16,e4949,2019-09-22 14:16:47.618,2019-09-22 14:21:40.970,293.352,my_note,web
16,e5655,2019-09-22 14:22:05.523,2019-09-22 14:22:12.097,6.574,my_note,web
16,e1808,2019-09-23 01:59:38.063,2019-09-23 02:01:25.856,107.793,my_note,web
16,e2072,2019-09-23 02:02:41.048,2019-09-23 02:03:24.559,43.511,my_note,web
16,e1827,2019-09-23 02:04:35.187,2019-09-23 02:05:13.424,38.237,my_note,web
16,e2036,2019-09-23 02:06:30.561,2019-09-23 02:08:22.103,111.542,my_note,web
16,e2045,2019-09-23 02:09:36.530,2019-09-23 02:09:39.346,2.816,my_note,web
16,e2068,2019-09-23 02:11:01.586,2019-09-23 02:11:51.055,49.469,my_note,web
16,e1972,2019-09-23 02:13:08.759,2019-09-23 02:13:37.006,28.247,my_note,web
16,e1802,2019-09-23 02:14:46.200,2019-09-23 02:15:41.207,55.007,my_note,web
16,e1690,2019-09-23 02:16:52.392,2019-09-23 02:17:39.337,46.945,my_note,web
16,e1474,2019-09-23 02:18:55.790,2019-09-23 02:21:07.476,131.686,my_note,web
16,e1972,2019-09-23 02:21:38.677,2019-09-23 02:21:42.322,3.645,my_note,web
16,e4558,2019-09-23 03:26:34.981,2019-09-23 03:30:57.074,262.093,my_note,web
16,e4558,2019-09-23 03:34:12.943,2019-09-23 03:34:35.313,22.37,my_note,web
16,e2320,2019-09-23 03:35:05.108,2019-09-23 03:35:36.585,31.477,my_note,web
16,e2320,2019-09-23 03:35:43.716,2019-09-23 03:40:05.704,261.988,my_note,web
16,e2320,2019-09-23 03:41:42.751,2019-09-23 03:41:44.362,1.611,my_note,web
16,e770,2019-09-23 07:54:49.882,2019-09-23 07:55:10.480,20.598,sprint,web
16,e1014,2019-09-23 07:55:33.679,2019-09-23 07:55:57.426,23.747,sprint,web
16,e428,2019-09-23 07:56:20.923,2019-09-23 07:56:46.191,25.268,sprint,web
16,e428,2019-09-23 07:57:03.167,2019-09-23 07:57:41.488,38.321,sprint,web
16,e832,2019-09-23 07:58:02.998,2019-09-23 07:58:25.879,22.881,sprint,web
16,e7965,2019-09-23 10:44:00.793,2019-09-23 11:00:16.849,976.056,sprint,web
16,e8521,2019-09-23 11:02:47.244,2019-09-23 11:04:20.674,93.43,sprint,web
16,e5461,2019-09-23 12:45:22.123,2019-09-23 12:47:47.278,145.155,sprint,web
16,e5461,2019-09-23 12:52:47.268,2019-09-23 12:55:06.122,138.854,sprint,web
16,e5461,2019-09-23 12:56:38.107,2019-09-23 12:56:45.753,7.646,sprint,web
16,e5461,2019-09-23 13:10:47.218,2019-09-23 13:10:49.536,2.318,sprint,web
16,e5475,2019-09-23 13:16:53.000,2019-09-23 13:31:23.431,870.431,sprint,web
16,e5475,2019-09-23 15:44:23.054,2019-09-23 15:44:27.914,4.86,sprint,web
16,e4460,2019-09-23 15:45:32.467,2019-09-23 15:45:33.722,1.255,sprint,web
16,e11608,2019-09-23 15:46:01.200,2019-09-23 15:46:12.262,11.062,sprint,web
16,e2884,2019-09-23 15:46:15.680,2019-09-23 15:46:37.631,21.951,sprint,web
16,e4030,2019-09-23 15:47:20.900,2019-09-23 15:47:22.342,1.442,sprint,web
16,e1573,2019-09-24 04:40:35.360,2019-09-24 04:55:24.825,889.465,my_note,web
