user_id,bundle_id,timestamp,raw_mastery,raw_recent_accuracy,mastery_level,recent_accuracy_level,lectures_seen,lesson_level,weak_skill,weak_skill_id,state
16,b7140,2019-11-01 08:47:52.925,0.7255801414768807,0.7,2,2,162,2,-1,0,"(2, 2, 2, 0)"
16,b11303,2019-11-01 08:48:50.578,0.7261236197377501,0.7,2,2,162,2,-1,0,"(2, 2, 2, 0)"
16,b3953,2019-11-01 08:50:12.168,0.7261236197377501,0.7,2,2,162,2,-1,0,"(2, 2, 2, 0)"
16,b11336,2019-11-01 23:19:53.539,0.7266670979986197,0.8,2,2,162,2,-1,0,"(2, 2, 2, 0)"
16,b6289,2019-11-01 23:21:24.824,0.7266670979986197,0.8,2,2,162,2,-1,0,"(2, 2, 2, 0)"
16,b7157,2019-11-01 23:23:14.267,0.7267425810904072,0.8,2,2,162,2,-1,0,"(2, 2, 2, 0)"
16,b3329,2019-11-01 23:25:36.890,0.7268935472739821,0.8,2,2,162,2,-1,0,"(2, 2, 2, 0)"
16,b7076,2019-11-01 23:26:05.741,0.7268935472739821,0.7,2,2,162,2,-1,0,"(2, 2, 2, 0)"
16,b12032,2019-11-02 11:10:05.184,0.7274370255348516,0.8,2,2,163,2,-1,0,"(2, 2, 2, 0)"
16,b12038,2019-11-02 11:11:12.517,0.7296109385783298,0.9,2,2,163,2,-1,0,"(2, 2, 2, 0)"
16,b12091,2019-11-02 11:12:26.090,0.7306978951000691,0.9,2,2,163,2,-1,0,"(2, 2, 2, 0)"
16,b11977,2019-11-02 11:15:18.899,0.7306978951000691,0.9,2,2,163,2,-1,0,"(2, 2, 2, 0)"
16,b12158,2019-11-02 11:17:13.105,0.7312413733609384,0.9,2,2,163,2,-1,0,"(2, 2, 2, 0)"
16,b12083,2019-11-02 11:18:14.516,0.7312413733609384,0.9,2,2,163,2,-1,0,"(2, 2, 2, 0)"
16,b11813,2019-11-02 11:20:29.167,0.7290674603174603,0.8,2,2,163,2,-1,0,"(2, 2, 2, 0)"
16,b11895,2019-11-02 11:22:06.016,0.7296109385783298,0.8,2,2,163,2,-1,0,"(2, 2, 2, 0)"
16,b12170,2019-11-02 11:23:02.458,0.7301544168391993,0.8,2,2,163,2,-1,0,"(2, 2, 2, 0)"
16,b12124,2019-11-02 11:27:14.329,0.7306978951000691,0.9,2,2,163,2,-1,0,"(2, 2, 2, 0)"
16,b6435,2019-11-04 10:48:48.729,0.7306978951000691,0.9,2,2,163,2,-1,0,"(2, 2, 2, 0)"
16,b6922,2019-11-04 10:52:05.801,0.7301544168391993,0.8,2,2,163,2,-1,0,"(2, 2, 2, 0)"
16,b7170,2019-11-04 10:52:34.259,0.7301544168391993,0.8,2,2,163,2,-1,0,"(2, 2, 2, 0)"
16,b6925,2019-11-04 10:53:13.990,0.7306978951000691,0.8,2,2,163,2,-1,0,"(2, 2, 2, 0)"
16,b11711,2019-11-04 10:53:36.785,0.7312413733609384,0.8,2,2,163,2,-1,0,"(2, 2, 2, 0)"
16,b4875,2019-11-04 10:53:57.389,0.7317848516218082,0.8,2,2,163,2,-1,0,"(2, 2, 2, 0)"
16,b6765,2019-11-04 10:55:25.453,0.7312413733609384,0.8,2,2,163,2,-1,0,"(2, 2, 2, 0)"
16,b7150,2019-11-04 10:57:07.733,0.7306978951000691,0.7,2,2,163,2,-1,0,"(2, 2, 2, 0)"
16,b6192,2019-11-04 10:59:09.444,0.7302751897860594,0.6,2,1,163,2,-1,0,"(2, 1, 2, 0)"
16,b11352,2019-11-04 11:03:02.832,0.7302751897860594,0.6,2,1,163,2,-1,0,"(2, 1, 2, 0)"
16,b11632,2019-11-05 11:24:11.014,0.7302751897860594,0.5,2,1,163,2,-1,0,"(2, 1, 2, 0)"
16,b11501,2019-11-05 11:26:36.321,0.7308186680469287,0.6,2,1,163,2,-1,0,"(2, 1, 2, 0)"
16,b6058,2019-11-05 11:29:29.078,0.7308186680469287,0.6,2,1,163,2,-1,0,"(2, 1, 2, 0)"
16,b7172,2019-11-05 11:30:02.238,0.7308186680469287,0.6,2,1,163,2,-1,0,"(2, 1, 2, 0)"
16,b5997,2019-11-05 11:33:21.034,0.7308186680469287,0.6,2,1,163,2,-1,0,"(2, 1, 2, 0)"
16,b11616,2019-11-05 11:38:11.529,0.7302751897860594,0.5,2,1,163,2,-1,0,"(2, 1, 2, 0)"
16,b4455,2019-11-05 11:49:41.096,0.7297317115251897,0.5,2,1,163,2,-1,0,"(2, 1, 2, 0)"
16,b6889,2019-11-05 13:01:53.619,0.7297317115251897,0.6,2,1,163,2,-1,0,"(2, 1, 2, 0)"
16,b7458,2019-11-05 13:02:40.449,0.7297317115251897,0.7,2,2,163,2,-1,0,"(2, 2, 2, 0)"
16,b6726,2019-11-05 13:03:36.861,0.7302751897860594,0.7,2,2,163,2,-1,0,"(2, 2, 2, 0)"
16,b6033,2019-11-06 09:38:01.982,0.7302751897860594,0.8,2,2,164,2,-1,0,"(2, 2, 2, 0)"
16,b4409,2019-11-06 09:44:21.736,0.730818668046929,0.8,2,2,164,2,-1,0,"(2, 2, 2, 0)"
16,b11517,2019-11-06 09:45:19.733,0.730818668046929,0.8,2,2,164,2,-1,0,"(2, 2, 2, 0)"
16,b6240,2019-11-06 09:47:25.379,0.730042270531401,0.7,2,2,164,2,-1,0,"(2, 2, 2, 0)"
16,b5847,2019-11-06 09:48:03.811,0.7305857487922706,0.7,2,2,164,2,-1,0,"(2, 2, 2, 0)"
16,b6820,2019-11-06 09:49:06.293,0.7305857487922706,0.8,2,2,164,2,-1,0,"(2, 2, 2, 0)"
16,b6791,2019-11-06 09:50:01.093,0.7311292270531401,0.9,2,2,164,2,-1,0,"(2, 2, 2, 0)"
16,b5736,2019-11-06 09:53:05.947,0.7305857487922706,0.8,2,2,164,2,-1,0,"(2, 2, 2, 0)"
16,b7672,2019-11-06 09:56:10.488,0.7311292270531401,0.8,2,2,164,2,-1,0,"(2, 2, 2, 0)"
16,b6892,2019-11-06 09:56:57.944,0.7316727053140096,0.8,2,2,164,2,-1,0,"(2, 2, 2, 0)"
16,b12184,2019-11-06 09:58:47.048,0.7316727053140096,0.8,2,2,164,2,-1,0,"(2, 2, 2, 0)"
16,b12007,2019-11-06 10:00:14.539,0.7305857487922703,0.7,2,2,164,2,-1,0,"(2, 2, 2, 0)"
16,b12153,2019-11-06 10:01:20.856,0.7305857487922703,0.7,2,2,164,2,-1,0,"(2, 2, 2, 0)"
16,b11925,2019-11-06 10:02:02.731,0.7305857487922703,0.8,2,2,164,2,-1,0,"(2, 2, 2, 0)"
16,b11852,2019-11-06 10:02:54.022,0.7311292270531401,0.8,2,2,164,2,-1,0,"(2, 2, 2, 0)"
16,b2322,2019-11-07 09:22:12.560,0.7322161835748792,0.8,2,2,164,2,-1,0,"(2, 2, 2, 0)"
16,b7154,2019-11-07 09:22:50.426,0.7327596618357488,0.8,2,2,164,2,-1,0,"(2, 2, 2, 0)"
16,b2879,2019-11-07 09:25:13.835,0.7323369565217391,0.8,2,2,164,2,-1,0,"(2, 2, 2, 0)"
16,b6327,2019-11-07 09:25:54.234,0.7317934782608696,0.7,2,2,164,2,-1,0,"(2, 2, 2, 0)"
16,b6909,2019-11-07 10:07:43.096,0.7312500000000001,0.6,2,1,164,2,-1,0,"(2, 1, 2, 0)"
16,b6037,2019-11-07 10:09:34.772,0.7317934782608695,0.7,2,2,164,2,-1,0,"(2, 2, 2, 0)"
16,b6079,2019-11-07 10:10:16.380,0.7317934782608695,0.7,2,2,164,2,-1,0,"(2, 2, 2, 0)"
16,b6145,2019-11-07 10:11:00.773,0.7317934782608695,0.7,2,2,164,2,-1,0,"(2, 2, 2, 0)"
16,b5945,2019-11-07 10:12:33.398,0.7317934782608695,0.6,2,1,164,2,-1,0,"(2, 1, 2, 0)"
16,b6340,2019-11-12 14:25:41.967,0.731146480331263,0.5,2,1,164,2,-1,0,"(2, 1, 2, 0)"
16,b6354,2019-11-12 14:27:09.152,0.7312068668046928,0.6,2,1,164,2,-1,0,"(2, 1, 2, 0)"
16,b4561,2019-11-12 14:30:46.105,0.7312068668046928,0.7,2,2,164,2,-1,0,"(2, 2, 2, 0)"
16,b6281,2019-11-12 14:33:26.632,0.7301199102829538,0.6,2,1,164,2,-1,0,"(2, 1, 2, 0)"
16,b5951,2019-11-12 14:36:19.605,0.7306633885438233,0.6,2,1,164,2,-1,0,"(2, 1, 2, 0)"
16,b6924,2019-11-12 14:39:15.727,0.7306633885438233,0.6,2,1,164,2,-1,0,"(2, 1, 2, 0)"
16,b4576,2019-11-12 14:43:15.948,0.7306633885438233,0.6,2,1,164,2,-1,0,"(2, 1, 2, 0)"
16,b7310,2019-11-12 14:45:47.871,0.7312068668046928,0.7,2,2,164,2,-1,0,"(2, 2, 2, 0)"
16,b4784,2019-11-12 14:47:07.307,0.7312068668046928,0.6,2,1,164,2,-1,0,"(2, 1, 2, 0)"
16,b7161,2019-11-12 14:48:10.731,0.7306633885438233,0.6,2,1,164,2,-1,0,"(2, 1, 2, 0)"
16,b6161,2019-11-17 09:06:34.296,0.7306633885438233,0.6,2,1,164,2,-1,0,"(2, 1, 2, 0)"
16,b6728,2019-11-17 09:08:56.833,0.7312068668046929,0.6,2,1,164,2,-1,0,"(2, 1, 2, 0)"
16,b11473,2019-11-17 09:12:10.531,0.7317503450655625,0.7,2,2,164,2,-1,0,"(2, 2, 2, 0)"
16,b6742,2019-11-17 09:14:16.434,0.732293823326432,0.8,2,2,164,2,-1,0,"(2, 2, 2, 0)"
16,b6339,2019-11-17 09:17:30.610,0.7317503450655625,0.7,2,2,164,2,-1,0,"(2, 2, 2, 0)"
16,b11389,2019-11-17 09:18:23.754,0.732293823326432,0.7,2,2,164,2,-1,0,"(2, 2, 2, 0)"
16,b6167,2019-11-17 09:21:39.090,0.7317503450655624,0.6,2,1,164,2,-1,0,"(2, 1, 2, 0)"
16,b6198,2019-11-17 09:27:05.357,0.7312068668046928,0.5,2,1,164,2,-1,0,"(2, 1, 2, 0)"
16,b3801,2019-11-17 09:32:15.986,0.7314980158730159,0.6,2,1,164,2,-1,0,"(2, 1, 2, 0)"
16,b11717,2019-11-17 09:34:43.750,0.7314980158730159,0.7,2,2,164,2,-1,0,"(2, 2, 2, 0)"
16,b3437,2019-11-17 09:45:13.318,0.7314980158730159,0.7,2,2,165,2,-1,0,"(2, 2, 2, 0)"
16,b4570,2019-11-17 10:53:06.643,0.7309545376121463,0.6,2,1,166,2,-1,0,"(2, 1, 2, 0)"
16,b12080,2019-11-17 11:16:25.379,0.7304110593512768,0.5,2,1,166,2,-1,0,"(2, 1, 2, 0)"
16,b11932,2019-11-17 11:18:03.670,0.7304110593512768,0.5,2,1,166,2,-1,0,"(2, 1, 2, 0)"
16,b11889,2019-11-17 11:19:25.701,0.7305318322981367,0.6,2,1,166,2,-1,0,"(2, 1, 2, 0)"
16,b11868,2019-11-17 11:20:45.397,0.7305318322981367,0.6,2,1,166,2,-1,0,"(2, 1, 2, 0)"
16,b12069,2019-11-17 11:21:51.155,0.7310753105590063,0.7,2,2,166,2,-1,0,"(2, 2, 2, 0)"
16,b12027,2019-11-17 11:23:13.316,0.7289013975155278,0.7,2,2,166,2,-1,0,"(2, 2, 2, 0)"
16,b12141,2019-11-17 11:24:27.704,0.7299883540372671,0.7,2,2,166,2,-1,0,"(2, 2, 2, 0)"
16,b11820,2019-11-17 11:26:30.116,0.7279956004140786,0.6,2,1,166,2,-1,0,"(2, 1, 2, 0)"
16,b11882,2019-11-17 11:27:46.243,0.7279956004140786,0.6,2,1,166,2,-1,0,"(2, 1, 2, 0)"
16,b11935,2019-11-17 11:29:39.238,0.7290825569358179,0.7,2,2,166,2,-1,0,"(2, 2, 2, 0)"
16,b12079,2019-11-17 11:30:35.888,0.7296260351966875,0.8,2,2,166,2,-1,0,"(2, 2, 2, 0)"
16,b11918,2019-11-17 11:31:06.086,0.7307129917184266,0.8,2,2,166,2,-1,0,"(2, 2, 2, 0)"
16,b11841,2019-11-17 11:32:45.218,0.7285390786749482,0.7,2,2,166,2,-1,0,"(2, 2, 2, 0)"
16,b11965,2019-11-17 11:39:03.888,0.7285390786749482,0.7,2,2,166,2,-1,0,"(2, 2, 2, 0)"
16,b12000,2019-11-17 11:39:57.542,0.7285390786749482,0.7,2,2,166,2,-1,0,"(2, 2, 2, 0)"
16,b12051,2019-11-23 08:56:34.894,0.7296260351966875,0.8,2,2,166,2,-1,0,"(2, 2, 2, 0)"
16,b12031,2019-11-23 08:57:14.659,0.7296260351966875,0.8,2,2,166,2,-1,0,"(2, 2, 2, 0)"
16,b12099,2019-11-23 08:59:03.542,0.7269086438923396,0.8,2,2,166,2,-1,0,"(2, 2, 2, 0)"
16,b12156,2019-11-23 09:00:02.211,0.7269086438923396,0.8,2,2,166,2,-1,0,"(2, 2, 2, 0)"
16,b11906,2019-11-23 09:02:57.360,0.725278209109731,0.7,2,2,166,2,-1,0,"(2, 2, 2, 0)"
16,b12104,2019-11-23 09:03:17.935,0.7258216873706004,0.7,2,2,166,2,-1,0,"(2, 2, 2, 0)"
16,b11982,2019-11-23 09:04:04.780,0.7258216873706004,0.7,2,2,166,2,-1,0,"(2, 2, 2, 0)"
16,b4668,2019-11-23 09:53:37.375,0.7269086438923396,0.8,2,2,166,2,-1,0,"(2, 2, 2, 0)"
16,b6921,2019-11-23 09:54:08.872,0.7269086438923396,0.7,2,2,166,2,-1,0,"(2, 2, 2, 0)"
16,b6205,2019-11-23 09:59:15.033,0.7269086438923396,0.7,2,2,166,2,-1,0,"(2, 2, 2, 0)"
16,b6041,2019-11-23 09:59:42.896,0.7269086438923396,0.7,2,2,166,2,-1,0,"(2, 2, 2, 0)"
16,b5744,2019-11-23 10:20:15.821,0.7269086438923396,0.7,2,2,166,2,-1,0,"(2, 2, 2, 0)"
16,b6269,2019-11-23 10:21:43.548,0.7269086438923396,0.7,2,2,166,2,-1,0,"(2, 2, 2, 0)"
16,b3408,2019-11-23 10:23:00.392,0.72636516563147,0.6,2,1,166,2,-1,0,"(2, 1, 2, 0)"
16,b11466,2019-11-23 10:24:01.319,0.7258216873706004,0.6,2,1,166,2,-1,0,"(2, 1, 2, 0)"
16,b7177,2019-11-23 10:25:13.817,0.7258216873706004,0.6,2,1,166,2,-1,0,"(2, 1, 2, 0)"
16,b11985,2019-11-25 08:40:29.418,0.7258216873706004,0.6,2,1,166,2,-1,0,"(2, 1, 2, 0)"
16,b12042,2019-11-25 08:41:32.489,0.7236477743271222,0.5,2,1,166,2,-1,0,"(2, 1, 2, 0)"
16,b3342,2019-11-26 11:06:10.254,0.7241912525879918,0.6,2,1,166,2,-1,0,"(2, 1, 2, 0)"
16,b5679,2019-11-26 11:08:44.455,0.7236477743271222,0.5,2,1,166,2,-1,0,"(2, 1, 2, 0)"
16,b5946,2019-11-26 11:09:04.009,0.7236477743271222,0.5,2,1,166,2,-1,0,"(2, 1, 2, 0)"
16,b4002,2019-11-26 11:11:09.486,0.7238418737060042,0.5,2,1,166,2,-1,0,"(2, 1, 2, 0)"
16,b6775,2019-11-26 12:55:26.127,0.7232983954451346,0.5,2,1,166,2,-1,0,"(2, 1, 2, 0)"
16,b3064,2019-11-26 12:58:13.346,0.7227160973084886,0.5,2,1,166,2,-1,0,"(2, 1, 2, 0)"
16,b6123,2019-11-26 12:58:38.659,0.7227160973084886,0.6,2,1,166,2,-1,0,"(2, 1, 2, 0)"
16,b7164,2019-11-26 13:00:29.714,0.722172619047619,0.5,2,1,166,2,-1,0,"(2, 1, 2, 0)"
16,b6279,2019-11-26 13:00:48.293,0.7225608178053831,0.5,2,1,166,2,-1,0,"(2, 1, 2, 0)"
16,b7247,2019-11-26 13:01:00.428,0.7231042960662526,0.6,2,1,166,2,-1,0,"(2, 1, 2, 0)"
16,b12068,2019-11-26 13:01:57.615,0.7236477743271221,0.6,2,1,166,2,-1,0,"(2, 1, 2, 0)"
16,b11921,2019-11-26 13:02:38.703,0.7214738612836438,0.6,2,1,166,2,-1,0,"(2, 1, 2, 0)"
16,b11887,2019-11-26 13:08:38.244,0.7220173395445135,0.6,2,1,166,2,-1,0,"(2, 1, 2, 0)"
16,b12055,2019-11-26 13:09:15.478,0.7231042960662526,0.6,2,1,166,2,-1,0,"(2, 1, 2, 0)"
16,b12105,2019-11-26 13:09:55.153,0.7236477743271221,0.7,2,2,166,2,-1,0,"(2, 2, 2, 0)"
16,b12110,2019-11-26 13:11:07.399,0.7225608178053831,0.7,2,2,166,2,-1,0,"(2, 2, 2, 0)"
16,b12060,2019-11-26 13:11:48.553,0.7225608178053831,0.7,2,2,166,2,-1,0,"(2, 2, 2, 0)"
16,b11811,2019-11-26 13:12:43.228,0.7236477743271222,0.8,2,2,166,2,-1,0,"(2, 2, 2, 0)"
16,b11937,2019-11-26 13:13:25.439,0.7236477743271222,0.8,2,2,166,2,-1,0,"(2, 2, 2, 0)"
16,b12035,2019-11-26 13:13:45.781,0.7241912525879918,0.8,2,2,166,2,-1,0,"(2, 2, 2, 0)"
16,b11990,2019-11-26 13:14:38.684,0.7247347308488613,0.8,2,2,166,2,-1,0,"(2, 2, 2, 0)"
19,b5474,2019-06-18 02:36:58.014,0.5,0.5,1,1,0,0,-1,0,"(1, 1, 0, 0)"
19,b1426,2019-06-18 08:56:14.742,0.0,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b5503,2019-06-18 11:53:42.689,0.0,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b1441,2019-06-18 12:02:47.501,0.0,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b5283,2019-06-18 12:11:20.511,0.0,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b7496,2019-06-18 12:11:42.474,0.0,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b7933,2019-06-18 12:12:21.832,0.0,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b1727,2019-06-18 12:12:48.637,0.0,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b8273,2019-06-18 12:13:04.744,0.0,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b1776,2019-06-18 12:13:24.781,0.0,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b7934,2019-06-18 12:13:41.879,0.0,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b5510,2019-06-18 12:13:58.362,0.0,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b1304,2019-06-18 12:14:16.609,0.0,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b5174,2019-06-18 12:17:27.854,0.0,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b5455,2019-06-18 12:19:54.219,0.0,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b1918,2019-06-18 12:20:21.781,0.0,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b7526,2019-06-18 12:20:34.361,0.0,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b1435,2019-06-18 12:20:47.540,0.0,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b631,2019-06-18 12:21:00.857,0.0,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b8464,2019-06-19 00:17:40.972,0.0,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b6533,2019-06-19 00:17:59.989,0.0,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b5242,2019-06-19 00:18:23.029,0.0,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b874,2019-06-19 02:36:34.730,0.0,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b1905,2019-06-20 04:09:54.212,0.0,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b1644,2019-06-20 04:53:33.717,0.0,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b668,2019-06-20 08:27:27.698,0.0,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b6287,2019-06-20 08:28:01.506,0.0,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b1491,2019-06-20 09:08:03.023,0.0,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b5454,2019-06-20 09:12:00.388,0.0,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b5260,2019-06-21 02:32:43.814,0.022463768115942025,0.1,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b5589,2019-06-21 02:54:01.852,0.022463768115942025,0.1,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b8233,2019-06-21 02:54:14.341,0.021527777777777774,0.1,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b140,2019-06-21 02:54:34.794,0.02108843537414966,0.1,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b86,2019-06-21 02:54:45.656,0.020666666666666663,0.1,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b65,2019-06-21 02:54:57.110,0.02026143790849673,0.1,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b8102,2019-06-21 02:55:11.348,0.01987179487179487,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b104,2019-06-21 02:55:22.180,0.01987179487179487,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b4869,2019-06-21 02:58:00.639,0.01987179487179487,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b6960,2019-06-21 02:58:10.358,0.01949685534591195,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b2693,2019-06-21 02:58:27.894,0.0191358024691358,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b3058,2019-06-21 02:59:03.109,0.018787878787878787,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b4178,2019-06-21 02:59:13.579,0.01845238095238095,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b3864,2019-06-21 02:59:35.484,0.01812865497076023,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b6354,2019-06-21 02:59:49.219,0.017816091954022985,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b3946,2019-06-21 03:00:06.145,0.017514124293785308,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b3096,2019-06-21 03:00:18.570,0.01722222222222222,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b4144,2019-06-21 03:00:29.394,0.016939890710382512,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b6901,2019-06-21 03:01:04.757,0.016666666666666666,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b3423,2019-06-21 03:01:32.624,0.0164021164021164,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b4570,2019-06-21 03:01:43.664,0.01614583333333333,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b5941,2019-06-21 03:01:54.293,0.015897435897435894,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b2814,2019-06-21 03:02:09.071,0.015656565656565653,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b2832,2019-06-21 03:02:22.008,0.015422885572139302,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b4922,2019-06-21 03:02:41.846,0.015196078431372547,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b7440,2019-06-21 03:03:02.958,0.014975845410628017,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b3114,2019-06-21 03:03:19.396,0.01476190476190476,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b2628,2019-06-21 03:03:29.775,0.014553990610328638,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b4181,2019-06-21 03:03:41.710,0.01435185185185185,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b6687,2019-06-21 03:03:56.255,0.01415525114155251,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b3984,2019-06-21 03:04:10.625,0.013963963963963962,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b1676,2019-06-21 03:04:48.583,0.013777777777777776,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b1446,2019-06-21 03:04:59.910,0.013596491228070174,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b1705,2019-06-21 03:05:11.072,0.013596491228070174,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b1635,2019-06-21 03:05:24.352,0.013596491228070174,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b1576,2019-06-21 03:05:40.076,0.013596491228070174,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b1741,2019-06-21 03:05:53.265,0.013596491228070174,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b5240,2019-06-21 07:44:02.825,0.013596491228070174,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b4661,2019-06-21 07:44:23.112,0.008116883116883116,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b1660,2019-06-21 07:44:34.080,0.008116883116883116,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
19,b5294,2019-06-25 05:13:46.684,0.008116883116883116,0.0,0,0,0,0,170,78,"(0, 0, 0, 78)"
20,b2340,2019-01-22 12:10:24.199,0.5,0.5,1,1,0,0,-1,0,"(1, 1, 0, 0)"
20,b1101,2019-01-22 12:10:38.524,1.0,1.0,2,2,0,0,103,6,"(2, 2, 0, 6)"
20,b4337,2019-01-22 12:11:07.023,0.16666666666666666,0.5,0,1,0,0,27,107,"(0, 1, 0, 107)"
20,b218,2019-01-22 12:11:33.883,0.14285714285714285,0.3333333333333333,0,0,0,0,27,107,"(0, 0, 0, 107)"
20,b380,2019-01-22 12:11:56.912,0.4444444444444444,0.5,1,1,0,0,27,107,"(1, 1, 0, 107)"
20,b7402,2019-01-22 12:12:18.525,0.606060606060606,0.6,1,1,0,0,27,107,"(1, 1, 0, 107)"
20,b3898,2019-01-22 12:12:43.166,0.6388888888888888,0.6666666666666666,1,1,0,0,27,107,"(1, 1, 0, 107)"
20,b1051,2019-01-22 12:16:55.394,0.6388888888888888,0.7142857142857143,1,2,0,0,27,107,"(1, 2, 0, 107)"
20,b457,2019-01-22 12:17:32.577,0.6987179487179487,0.75,1,2,0,0,27,107,"(1, 2, 0, 107)"
20,b370,2019-01-22 12:17:55.524,0.7745098039215685,0.7777777777777778,2,2,0,0,27,107,"(2, 2, 0, 107)"
20,b8312,2019-01-22 12:18:19.515,0.7972222222222222,0.8,2,2,0,0,27,107,"(2, 2, 0, 107)"
20,b1376,2019-01-22 12:18:42.881,0.845,0.8,2,2,0,0,26,106,"(2, 2, 0, 106)"
20,b366,2019-01-22 12:19:07.480,0.8555555555555556,0.9,2,2,0,0,26,106,"(2, 2, 0, 106)"
20,b720,2019-01-22 12:19:31.327,0.8681159420289856,1.0,2,2,0,0,26,106,"(2, 2, 0, 106)"
20,b8315,2019-01-22 12:19:56.720,0.8796190476190476,1.0,2,2,0,0,26,106,"(2, 2, 0, 106)"
20,b1280,2019-01-22 12:20:15.085,0.8842490842490842,1.0,2,2,0,0,26,106,"(2, 2, 0, 106)"
20,b698,2019-01-22 12:20:42.632,0.8900793650793651,1.0,2,2,0,0,26,106,"(2, 2, 0, 106)"
20,b2996,2019-01-22 12:21:38.085,0.8324074074074075,0.9,2,2,0,0,26,106,"(2, 2, 0, 106)"
20,b4659,2019-01-22 12:22:31.590,0.8383928571428572,0.9,2,2,0,0,26,106,"(2, 2, 0, 106)"
20,b4218,2019-01-22 12:22:56.677,0.8439655172413794,0.9,2,2,0,0,26,106,"(2, 2, 0, 106)"
