user_id,bundle_id,question_id,bundle_start_timestamp,timestamp,submit_timestamp,source,platform,user_answer,explanation_id,correct_answer,part,tags,skill_id,is_correct,recent_mastery
37,b1960,q3078,2019-07-16 04:49:54.350,2019-07-16 04:49:56.753,2019-07-16 04:49:57.132,sprint,web,a,e1960,a,4,59;52;182,182,1.0,0.3
37,b1960,q3079,2019-07-16 04:49:54.350,2019-07-16 04:49:56.832,2019-07-16 04:49:57.132,sprint,web,b,e1960,c,4,59;58;182,182,0.0,0.4
37,b1960,q3080,2019-07-16 04:49:54.350,2019-07-16 04:49:56.913,2019-07-16 04:49:57.132,sprint,web,c,e1960,b,4,59;52;182,182,0.0,0.4
37,b2108,q3522,2019-07-16 04:50:01.516,2019-07-16 04:50:02.342,2019-07-16 04:50:03.464,sprint,web,a,e2108,b,4,63;179;56;182,182,0.0,0.4
37,b2108,q3523,2019-07-16 04:50:01.516,2019-07-16 04:50:02.393,2019-07-16 04:50:03.464,sprint,web,b,e2108,a,4,63;179;52;182,182,0.0,0.4
37,b2108,q3524,2019-07-16 04:50:01.516,2019-07-16 04:50:02.489,2019-07-16 04:50:03.464,sprint,web,c,e2108,d,4,63;179;52;182,182,0.0,0.4
37,b1942,q3024,2019-07-16 04:50:08.887,2019-07-16 04:50:09.342,2019-07-16 04:50:09.665,sprint,web,a,e1942,a,4,66;56;182,182,1.0,0.4
37,b1942,q3025,2019-07-16 04:50:08.887,2019-07-16 04:50:09.413,2019-07-16 04:50:09.665,sprint,web,b,e1942,b,4,66;52;182,182,1.0,0.4
37,b1942,q3026,2019-07-16 04:50:08.887,2019-07-16 04:50:09.481,2019-07-16 04:50:09.665,sprint,web,c,e1942,b,4,66;52;182,182,0.0,0.4
37,b2076,q3426,2019-07-16 04:50:39.610,2019-07-16 04:51:35.877,2019-07-16 04:51:37.735,sprint,web,a,e2076,d,4,70;56;182,182,0.0,0.4
37,b2076,q3427,2019-07-16 04:50:39.610,2019-07-16 04:51:36.392,2019-07-16 04:51:37.735,sprint,web,a,e2076,d,4,70;54;182,182,0.0,0.3
37,b2076,q3428,2019-07-16 04:50:39.610,2019-07-16 04:51:36.621,2019-07-16 04:51:37.735,sprint,web,c,e2076,d,4,70;56;182,182,0.0,0.2
37,b8331,q11300,2019-10-04 05:07:03.902,2019-10-04 05:07:05.450,2019-10-04 05:07:09.723,my_note,web,b,e8331,a,4,194;53;182,182,0.0,0.2
37,b8331,q11301,2019-10-04 05:07:03.902,2019-10-04 05:07:06.460,2019-10-04 05:07:09.723,my_note,web,b,e8331,c,4,194;54;182,182,0.0,0.2
37,b8331,q11299,2019-10-04 05:07:03.902,2019-10-04 05:07:07.609,2019-10-04 05:07:09.723,my_note,web,b,e8331,b,4,194;56;182,182,1.0,0.2
37,b8331,q11299,2019-10-14 04:47:34.982,2019-10-14 04:47:36.965,2019-10-14 04:47:38.925,my_note,web,c,e8331,b,4,194;56;182,182,0.0,0.3
37,b8331,q11300,2019-10-14 04:47:34.982,2019-10-14 04:47:37.706,2019-10-14 04:47:38.925,my_note,web,d,e8331,a,4,194;53;182,182,0.0,0.3
37,b8331,q11301,2019-10-14 04:47:34.982,2019-10-14 04:47:38.259,2019-10-14 04:47:38.925,my_note,web,b,e8331,c,4,194;54;182,182,0.0,0.2
37,b2040,q3318,2019-11-06 01:55:28.959,2019-11-06 01:55:29.541,2019-11-06 01:55:30.475,my_note,web,a,e2040,a,4,63;53;182,182,1.0,0.1
37,b2040,q3319,2019-11-06 01:55:28.959,2019-11-06 01:55:29.559,2019-11-06 01:55:30.475,my_note,web,b,e2040,c,4,63;52;182,182,0.0,0.2
37,b2040,q3320,2019-11-06 01:55:28.959,2019-11-06 01:55:29.677,2019-11-06 01:55:30.475,my_note,web,c,e2040,c,4,63;58;182,182,1.0,0.2
37,b5563,q8092,2019-01-16 10:25:19.050,2019-01-16 10:25:39.484,2019-01-16 10:25:43.995,sprint,mobile,b,e5563,b,1,6;7;183,183,1.0,0.5
37,b5608,q8137,2019-01-16 10:26:48.981,2019-01-16 10:27:08.545,2019-01-16 10:27:11.145,sprint,mobile,a,e5608,a,1,16;2;183,183,1.0,1.0
37,b53,q53,2019-01-16 10:27:14.542,2019-01-16 10:27:37.704,2019-01-16 10:27:40.103,sprint,mobile,b,e53,c,1,19;2;183,183,0.0,1.0
37,b1303,q1303,2019-02-14 08:35:39.936,2019-02-14 08:35:41.245,2019-02-14 08:35:42.121,sprint,web,b,e1303,a,2,44;45;185;183,183,0.0,0.6666666666666666
37,b637,q637,2019-02-15 01:37:43.789,2019-02-15 01:37:45.055,2019-02-15 01:37:45.833,sprint,web,c,e637,a,2,30;34;35;181;183,183,0.0,0.5
37,b298,q298,2019-02-15 01:37:51.147,2019-02-15 01:37:51.899,2019-02-15 01:37:52.508,sprint,web,c,e298,c,2,23;24;25;183;182,183,1.0,0.4
37,b8302,q11249,2019-02-15 01:37:56.689,2019-02-15 01:37:57.632,2019-02-15 01:37:58.273,sprint,web,c,e8302,b,2,30;44;49;183;184,183,0.0,0.5
37,b361,q361,2019-02-15 01:38:02.541,2019-02-15 01:38:04.184,2019-02-15 01:38:04.809,sprint,web,c,e361,a,2,24;41;183;182,183,0.0,0.42857142857142855
37,b1725,q2373,2019-02-15 01:42:24.105,2019-02-15 01:42:25.805,2019-02-15 01:42:28.191,sprint,web,a,e1725,c,3,53;183;185,183,0.0,0.375
37,b1725,q2374,2019-02-15 01:42:24.105,2019-02-15 01:42:26.985,2019-02-15 01:42:28.191,sprint,web,d,e1725,a,3,52;183;185,183,0.0,0.3333333333333333
37,b1725,q2375,2019-02-15 01:42:24.105,2019-02-15 01:42:27.416,2019-02-15 01:42:28.191,sprint,web,b,e1725,c,3,58;183;185,183,0.0,0.3
37,b1675,q2223,2019-02-15 04:27:34.065,2019-02-15 04:27:36.091,2019-02-15 04:27:39.452,sprint,web,a,e1675,d,3,56;183;184,183,0.0,0.2
37,b1675,q2224,2019-02-15 04:27:34.065,2019-02-15 04:27:36.955,2019-02-15 04:27:39.452,sprint,web,a,e1675,b,3,56;183;184,183,0.0,0.1
37,b1675,q2225,2019-02-15 04:27:34.065,2019-02-15 04:27:37.882,2019-02-15 04:27:39.452,sprint,web,b,e1675,c,3,179;52;183;184,183,0.0,0.1
37,b1675,q2223,2019-02-15 04:28:24.858,2019-02-15 04:28:25.812,2019-02-15 04:28:27.933,my_note,web,c,e1675,d,3,56;183;184,183,0.0,0.1
37,b1675,q2224,2019-02-15 04:28:24.858,2019-02-15 04:28:26.508,2019-02-15 04:28:27.933,my_note,web,a,e1675,b,3,56;183;184,183,0.0,0.1
37,b1675,q2225,2019-02-15 04:28:24.858,2019-02-15 04:28:27.357,2019-02-15 04:28:27.933,my_note,web,d,e1675,c,3,179;52;183;184,183,0.0,0.0
37,b1725,q2373,2019-02-15 04:28:32.154,2019-02-15 04:28:33.736,2019-02-15 04:28:35.371,my_note,web,a,e1725,c,3,53;183;185,183,0.0,0.0
37,b53,q53,2019-02-18 01:20:25.280,2019-02-18 01:20:43.412,2019-02-18 01:20:46.621,adaptive_offer,web,c,e53,c,1,19;2;183,183,1.0,0.0
37,b853,q853,2019-02-18 01:21:11.484,2019-02-18 01:21:24.099,2019-02-18 01:21:28.615,sprint,web,b,e853,b,2,31;32;183;185,183,1.0,0.1
37,b857,q857,2019-02-18 01:35:30.225,2019-02-18 01:35:42.998,2019-02-18 01:35:47.064,sprint,web,c,e857,a,2,179;31;32;183;185,183,0.0,0.2
37,b368,q368,2019-02-18 01:36:55.649,2019-02-18 01:37:15.807,2019-02-18 01:37:16.703,sprint,web,a,e368,b,2,30;24;33;185;183,183,0.0,0.2
37,b368,q368,2019-02-18 01:43:05.497,2019-02-18 01:43:18.549,2019-02-18 01:43:20.297,adaptive_offer,web,b,e368,b,2,30;24;33;185;183,183,1.0,0.2
37,b8315,q11262,2019-02-18 02:30:51.352,2019-02-18 02:31:00.279,2019-02-18 02:31:01.052,sprint,web,a,e8315,a,2,30;44;49;183;182,183,1.0,0.3
37,b1233,q1233,2019-02-18 02:31:06.015,2019-02-18 02:31:14.395,2019-02-18 02:31:15.085,sprint,web,a,e1233,a,2,23;179;24;33;185;183,183,1.0,0.4
37,b8085,q11032,2019-02-19 14:29:19.667,2019-02-19 14:29:45.014,2019-02-19 14:29:45.971,sprint,web,d,e8085,b,1,6;7;183,183,0.0,0.5
37,b5604,q8133,2019-02-19 14:30:39.331,2019-02-19 14:30:55.863,2019-02-19 14:30:58.165,sprint,web,c,e5604,c,1,11;7;183,183,1.0,0.5
37,b8316,q11263,2019-02-19 14:32:01.657,2019-02-19 14:32:14.209,2019-02-19 14:32:18.245,sprint,web,b,e8316,b,2,30;44;49;182;183,183,1.0,0.6
37,b229,q229,2019-02-19 14:32:22.486,2019-02-19 14:32:29.788,2019-02-19 14:32:30.688,sprint,web,a,e229,a,2,24;33;185;183,183,1.0,0.7
37,b1378,q1378,2019-02-19 14:32:35.142,2019-02-19 14:32:47.701,2019-02-19 14:32:48.722,sprint,web,b,e1378,b,2,34;42;182;183,183,1.0,0.7
37,b2000,q3198,2019-02-26 04:39:56.799,2019-02-26 04:39:58.583,2019-02-26 04:40:01.849,sprint,web,c,e2000,d,4,60;179;53;183,183,0.0,0.7
37,b2000,q3199,2019-02-26 04:39:56.799,2019-02-26 04:40:00.079,2019-02-26 04:40:01.849,sprint,web,d,e2000,b,4,60;179;57;183,183,0.0,0.7
37,b2000,q3200,2019-02-26 04:39:56.799,2019-02-26 04:40:00.568,2019-02-26 04:40:01.849,sprint,web,b,e2000,c,4,60;179;52;183,183,0.0,0.7
37,b2000,q3198,2019-02-27 08:05:08.885,2019-02-27 08:05:12.028,2019-02-27 08:05:23.725,sprint,web,a,e2000,d,4,60;179;53;183,183,0.0,0.6
37,b2000,q3199,2019-02-27 08:05:08.885,2019-02-27 08:05:13.288,2019-02-27 08:05:23.725,sprint,web,c,e2000,b,4,60;179;57;183,183,0.0,0.5
37,b2000,q3200,2019-02-27 08:05:08.885,2019-02-27 08:05:14.214,2019-02-27 08:05:23.725,sprint,web,b,e2000,c,4,60;179;52;183,183,0.0,0.4
37,b1894,q2880,2019-03-03 14:31:00.859,2019-03-03 14:31:02.025,2019-03-03 14:31:06.533,sprint,web,d,e1894,d,4,63;179;56;183,183,1.0,0.4
37,b1328,q1328,2019-03-28 08:42:24.546,2019-03-28 08:42:26.254,2019-03-28 08:42:30.036,sprint,web,b,e1328,b,2,31;32;181;183,183,1.0,0.4
37,b1125,q1125,2019-05-15 02:20:02.151,2019-05-15 02:20:05.859,2019-05-15 02:20:08.395,sprint,web,b,e1125,c,2,38;39;182;183,183,0.0,0.4
37,b663,q663,2019-05-15 02:20:28.363,2019-05-15 02:20:32.514,2019-05-15 02:20:33.454,sprint,web,b,e663,b,2,36;37;183;182,183,1.0,0.3
37,b402,q402,2019-05-15 02:22:39.707,2019-05-15 02:22:40.931,2019-05-15 02:22:44.236,sprint,web,c,e402,c,2,30;24;26;181;183,183,1.0,0.3
37,b342,q342,2019-05-15 02:23:45.094,2019-05-15 02:23:58.398,2019-05-15 02:24:00.965,sprint,web,c,e342,c,2,179;46;47;183;181,183,1.0,0.4
37,b1303,q1303,2019-06-21 05:37:27.052,2019-06-21 05:37:28.637,2019-06-21 05:37:28.844,my_note,web,b,e1303,a,2,44;45;185;183,183,0.0,0.5
37,b8302,q11249,2019-06-21 05:37:34.545,2019-06-21 05:37:35.000,2019-06-21 05:37:35.485,my_note,web,b,e8302,b,2,30;44;49;183;184,183,1.0,0.5
37,b361,q361,2019-06-21 05:37:38.947,2019-06-21 05:37:39.872,2019-06-21 05:37:40.227,my_note,web,b,e361,a,2,24;41;183;182,183,0.0,0.6
37,b1725,q2373,2019-06-21 05:37:43.658,2019-06-21 05:37:44.091,2019-06-21 05:37:45.540,my_note,web,b,e1725,c,3,53;183;185,183,0.0,0.6
37,b1725,q2374,2019-06-21 05:37:43.658,2019-06-21 05:37:44.734,2019-06-21 05:37:45.540,my_note,web,c,e1725,a,3,52;183;185,183,0.0,0.6
37,b1725,q2375,2019-06-21 05:37:43.658,2019-06-21 05:37:45.167,2019-06-21 05:37:45.540,my_note,web,a,e1725,c,3,58;183;185,183,0.0,0.5
37,b1675,q2223,2019-06-21 05:37:49.510,2019-06-21 05:37:50.211,2019-06-21 05:37:51.371,my_note,web,b,e1675,d,3,56;183;184,183,0.0,0.4
37,b1675,q2224,2019-06-21 05:37:49.510,2019-06-21 05:37:50.568,2019-06-21 05:37:51.371,my_note,web,b,e1675,b,3,56;183;184,183,1.0,0.4
37,b1675,q2225,2019-06-21 05:37:49.510,2019-06-21 05:37:50.991,2019-06-21 05:37:51.371,my_note,web,a,e1675,c,3,179;52;183;184,183,0.0,0.4
37,b1452,q1554,2019-06-21 05:38:10.262,2019-06-21 05:38:10.967,2019-06-21 05:38:11.549,my_note,web,a,e1452,a,3,53;181;183,183,1.0,0.3
37,b1452,q1555,2019-06-21 05:38:10.262,2019-06-21 05:38:11.024,2019-06-21 05:38:11.549,my_note,web,b,e1452,d,3,53;181;183,183,0.0,0.3
37,b1452,q1556,2019-06-21 05:38:10.262,2019-06-21 05:38:11.133,2019-06-21 05:38:11.549,my_note,web,c,e1452,b,3,55;181;183,183,0.0,0.3
37,b1473,q1617,2019-06-21 05:38:20.045,2019-06-21 05:38:20.751,2019-06-21 05:38:21.193,my_note,web,a,e1473,a,3,54;182;183,183,1.0,0.2
37,b1473,q1618,2019-06-21 05:38:20.045,2019-06-21 05:38:20.806,2019-06-21 05:38:21.193,my_note,web,b,e1473,a,3,53;182;183,183,0.0,0.3
37,b1473,q1619,2019-06-21 05:38:20.045,2019-06-21 05:38:20.890,2019-06-21 05:38:21.193,my_note,web,c,e1473,b,3,57;182;183,183,0.0,0.3
37,b1415,q1443,2019-06-21 05:38:30.256,2019-06-21 05:38:30.752,2019-06-21 05:38:31.171,my_note,web,a,e1415,c,3,56;184;183,183,0.0,0.3
37,b1415,q1444,2019-06-21 05:38:30.256,2019-06-21 05:38:30.796,2019-06-21 05:38:31.171,my_note,web,b,e1415,b,3,52;184;183,183,1.0,0.3
37,b1415,q1445,2019-06-21 05:38:30.256,2019-06-21 05:38:30.852,2019-06-21 05:38:31.171,my_note,web,c,e1415,a,3,179;54;184;183,183,0.0,0.4
37,b857,q857,2019-06-21 05:39:50.429,2019-06-21 05:39:51.100,2019-06-21 05:39:51.327,my_note,web,b,e857,a,2,179;31;32;183;185,183,0.0,0.3
37,b8085,q11032,2019-06-21 05:43:17.394,2019-06-21 05:43:18.656,2019-06-21 05:43:19.434,my_note,web,b,e8085,b,1,6;7;183,183,1.0,0.3
37,b2000,q3198,2019-06-21 05:46:29.231,2019-06-21 05:46:30.002,2019-06-21 05:46:30.684,my_note,web,c,e2000,d,4,60;179;53;183,183,0.0,0.3
37,b2000,q3199,2019-06-21 05:46:29.231,2019-06-21 05:46:30.192,2019-06-21 05:46:30.684,my_note,web,c,e2000,b,4,60;179;57;183,183,0.0,0.3
37,b2000,q3200,2019-06-21 05:46:29.231,2019-06-21 05:46:30.375,2019-06-21 05:46:30.684,my_note,web,c,e2000,c,4,60;179;52;183,183,1.0,0.3
37,b3,q3,2019-06-21 05:46:53.439,2019-06-21 05:46:55.091,2019-06-21 05:46:55.222,my_note,web,c,e3,b,1,14;2;179;183,183,0.0,0.3
37,b1172,q1172,2019-06-21 05:47:01.110,2019-06-21 05:47:01.764,2019-06-21 05:47:01.989,my_note,web,c,e1172,c,2,24;40;183;181,183,1.0,0.3
37,b1562,q1884,2019-06-21 05:47:22.694,2019-06-21 05:47:23.448,2019-06-21 05:47:23.876,my_note,web,a,e1562,b,3,52;183;182,183,0.0,0.4
37,b1562,q1885,2019-06-21 05:47:22.694,2019-06-21 05:47:23.531,2019-06-21 05:47:23.876,my_note,web,b,e1562,b,3,54;183;182,183,1.0,0.4
37,b1562,q1886,2019-06-21 05:47:22.694,2019-06-21 05:47:23.611,2019-06-21 05:47:23.876,my_note,web,c,e1562,c,3,57;183;182,183,1.0,0.4
37,b1644,q2130,2019-06-21 05:47:44.131,2019-06-21 05:47:44.772,2019-06-21 05:47:45.241,my_note,web,a,e1644,a,3,56;182;183,183,1.0,0.5
37,b1644,q2131,2019-06-21 05:47:44.131,2019-06-21 05:47:44.831,2019-06-21 05:47:45.241,my_note,web,b,e1644,b,3,53;182;183,183,1.0,0.6
37,b1644,q2132,2019-06-21 05:47:44.131,2019-06-21 05:47:44.912,2019-06-21 05:47:45.241,my_note,web,c,e1644,c,3,55;182;183,183,1.0,0.6
37,b1675,q2223,2019-06-21 10:10:36.956,2019-06-21 10:10:38.475,2019-06-21 10:10:40.616,adaptive_offer,web,d,e1675,d,3,56;183;184,183,1.0,0.7
37,b1675,q2224,2019-06-21 10:10:36.956,2019-06-21 10:10:38.962,2019-06-21 10:10:40.616,adaptive_offer,web,b,e1675,b,3,56;183;184,183,1.0,0.8
37,b1675,q2225,2019-06-21 10:10:36.956,2019-06-21 10:10:39.750,2019-06-21 10:10:40.616,adaptive_offer,web,d,e1675,c,3,179;52;183;184,183,0.0,0.8
37,b1722,q2364,2019-06-21 11:27:51.564,2019-06-21 11:27:54.609,2019-06-21 11:27:55.003,my_note,web,a,e1722,c,3,53;185;183,183,0.0,0.8
37,b1722,q2365,2019-06-21 11:27:51.564,2019-06-21 11:27:54.640,2019-06-21 11:27:55.003,my_note,web,b,e1722,d,3,52;185;183,183,0.0,0.7
37,b1722,q2366,2019-06-21 11:27:51.564,2019-06-21 11:27:54.715,2019-06-21 11:27:55.003,my_note,web,c,e1722,a,3,55;185;183,183,0.0,0.7
37,b1582,q1944,2019-06-21 11:28:00.218,2019-06-21 11:28:00.895,2019-06-21 11:28:01.261,my_note,web,a,e1582,a,3,53;183;184,183,1.0,0.6
37,b1582,q1945,2019-06-21 11:28:00.218,2019-06-21 11:28:00.970,2019-06-21 11:28:01.261,my_note,web,b,e1582,d,3,52;183;184,183,0.0,0.6
37,b1582,q1946,2019-06-21 11:28:00.218,2019-06-21 11:28:01.034,2019-06-21 11:28:01.261,my_note,web,c,e1582,a,3,179;54;183;184,183,0.0,0.5
37,b1741,q2421,2019-06-24 06:17:57.035,2019-06-24 06:17:57.583,2019-06-24 06:17:58.045,my_note,web,a,e1741,a,3,53;183;184,183,1.0,0.4
37,b1741,q2422,2019-06-24 06:17:57.035,2019-06-24 06:17:57.639,2019-06-24 06:17:58.045,my_note,web,b,e1741,b,3,54;183;184,183,1.0,0.4
37,b1741,q2423,2019-06-24 06:17:57.035,2019-06-24 06:17:57.715,2019-06-24 06:17:58.045,my_note,web,c,e1741,b,3,179;52;183;184,183,0.0,0.4
37,b1446,q1536,2019-06-24 06:18:42.908,2019-06-24 06:18:44.759,2019-06-24 06:18:45.259,my_note,web,a,e1446,a,3,53;182;183,183,1.0,0.3
37,b1446,q1537,2019-06-24 06:18:42.908,2019-06-24 06:18:44.818,2019-06-24 06:18:45.259,my_note,web,b,e1446,d,3,179;53;182;183,183,0.0,0.4
37,b1446,q1538,2019-06-24 06:18:42.908,2019-06-24 06:18:44.946,2019-06-24 06:18:45.259,my_note,web,c,e1446,b,3,55;182;183,183,0.0,0.4
37,b1730,q2388,2019-06-24 06:18:49.798,2019-06-24 06:18:50.513,2019-06-24 06:18:50.955,my_note,web,a,e1730,c,3,53;183;181;184,183,0.0,0.4
37,b1730,q2389,2019-06-24 06:18:49.798,2019-06-24 06:18:50.609,2019-06-24 06:18:50.955,my_note,web,b,e1730,b,3,52;183;181;184,183,1.0,0.4
37,b1730,q2390,2019-06-24 06:18:49.798,2019-06-24 06:18:50.717,2019-06-24 06:18:50.955,my_note,web,c,e1730,c,3,57;183;181;184,183,1.0,0.4
37,b1498,q1692,2019-06-25 10:06:40.123,2019-06-25 10:06:40.613,2019-06-25 10:06:41.051,my_note,web,a,e1498,d,3,53;184;183,183,0.0,0.5
37,b1498,q1693,2019-06-25 10:06:40.123,2019-06-25 10:06:40.675,2019-06-25 10:06:41.051,my_note,web,b,e1498,b,3,52;184;183,183,1.0,0.5
37,b1498,q1694,2019-06-25 10:06:40.123,2019-06-25 10:06:40.765,2019-06-25 10:06:41.051,my_note,web,c,e1498,a,3,52;184;183,183,0.0,0.5
37,b1692,q2274,2019-06-25 10:06:46.429,2019-06-25 10:06:48.272,2019-06-25 10:06:48.781,my_note,web,a,e1692,c,3,53;184;183,183,0.0,0.4
37,b1692,q2275,2019-06-25 10:06:46.429,2019-06-25 10:06:48.389,2019-06-25 10:06:48.781,my_note,web,b,e1692,a,3,179;54;184;183,183,0.0,0.4
37,b1692,q2276,2019-06-25 10:06:46.429,2019-06-25 10:06:48.496,2019-06-25 10:06:48.781,my_note,web,c,e1692,d,3,52;184;183,183,0.0,0.3
37,b304,q304,2019-06-25 11:35:34.194,2019-06-25 11:35:41.630,2019-06-25 11:35:43.698,tutor,web,b,e304,a,2,24;26;183;182,183,0.0,0.3
37,b1067,q1067,2019-06-25 11:36:18.954,2019-06-25 11:36:22.046,2019-06-25 11:36:24.137,tutor,web,b,e1067,a,2,28;29;184;183,183,0.0,0.3
37,b19,q19,2019-06-26 09:29:50.318,2019-06-26 09:29:53.818,2019-06-26 09:29:55.351,tutor,web,c,e19,a,1,20;21;183,183,0.0,0.3
37,b1435,q1503,2019-06-26 12:27:21.189,2019-06-26 12:27:22.574,2019-06-26 12:27:25.961,my_note,web,c,e1435,d,3,53;184;183;182,183,0.0,0.2
37,b1435,q1504,2019-06-26 12:27:21.189,2019-06-26 12:27:23.682,2019-06-26 12:27:25.961,my_note,web,b,e1435,c,3,54;184;183;182,183,0.0,0.1
37,b1435,q1505,2019-06-26 12:27:21.189,2019-06-26 12:27:25.019,2019-06-26 12:27:25.961,my_note,web,b,e1435,b,3,52;184;183;182,183,1.0,0.1
37,b1465,q1593,2019-06-26 12:27:32.483,2019-06-26 12:27:38.315,2019-06-26 12:27:41.750,my_note,web,d,e1465,a,3,52;183;182,183,0.0,0.1
37,b1465,q1594,2019-06-26 12:27:32.483,2019-06-26 12:27:38.837,2019-06-26 12:27:41.750,my_note,web,a,e1465,c,3,58;183;182,183,0.0,0.1
37,b1465,q1595,2019-06-26 12:27:32.483,2019-06-26 12:27:41.042,2019-06-26 12:27:41.750,my_note,web,c,e1465,c,3,179;54;183;182,183,1.0,0.1
37,b1495,q1683,2019-06-26 12:27:45.898,2019-06-26 12:27:50.018,2019-06-26 12:27:52.142,my_note,web,c,e1495,b,3,56;183;185,183,0.0,0.2
37,b1495,q1684,2019-06-26 12:27:45.898,2019-06-26 12:27:50.531,2019-06-26 12:27:52.142,my_note,web,b,e1495,c,3,179;53;183;185,183,0.0,0.2
37,b1495,q1685,2019-06-26 12:27:45.898,2019-06-26 12:27:51.540,2019-06-26 12:27:52.142,my_note,web,d,e1495,b,3,55;183;185,183,0.0,0.2
37,b1503,q1707,2019-06-26 12:27:57.987,2019-06-26 12:27:58.764,2019-06-26 12:28:01.207,my_note,web,b,e1503,c,3,53;183;185,183,0.0,0.2
37,b1503,q1708,2019-06-26 12:27:57.987,2019-06-26 12:28:00.141,2019-06-26 12:28:01.207,my_note,web,d,e1503,a,3,53;183;185,183,0.0,0.2
37,b1503,q1709,2019-06-26 12:27:57.987,2019-06-26 12:28:00.484,2019-06-26 12:28:01.207,my_note,web,a,e1503,b,3,58;183;185,183,0.0,0.2
37,b97,q97,2019-07-02 04:57:40.222,2019-07-02 04:57:41.386,2019-07-02 04:57:42.405,sprint,web,b,e97,d,1,6;7;183,183,0.0,0.2
37,b1516,q1746,2019-07-06 08:51:20.441,2019-07-06 08:51:21.212,2019-07-06 08:51:22.378,my_note,web,b,e1516,b,3,52;182;183,183,1.0,0.1
37,b1516,q1747,2019-07-06 08:51:20.441,2019-07-06 08:51:21.849,2019-07-06 08:51:22.378,my_note,web,c,e1516,d,3,58;182;183,183,0.0,0.2
37,b1516,q1748,2019-07-06 08:51:20.441,2019-07-06 08:51:22.147,2019-07-06 08:51:22.378,my_note,web,d,e1516,c,3,54;182;183,183,0.0,0.2
37,b1489,q1665,2019-07-06 08:59:31.496,2019-07-06 08:59:32.015,2019-07-06 08:59:32.900,my_note,web,b,e1489,a,3,53;183;184,183,0.0,0.1
37,b1489,q1666,2019-07-06 08:59:31.496,2019-07-06 08:59:32.456,2019-07-06 08:59:32.900,my_note,web,c,e1489,c,3,52;183;184,183,1.0,0.1
37,b1489,q1667,2019-07-06 08:59:31.496,2019-07-06 08:59:32.732,2019-07-06 08:59:32.900,my_note,web,a,e1489,b,3,52;183;184,183,0.0,0.2
37,b1725,q2373,2019-07-15 15:14:09.636,2019-07-15 15:14:10.409,2019-07-15 15:14:10.830,adaptive_offer,web,a,e1725,c,3,53;183;185,183,0.0,0.2
37,b1725,q2374,2019-07-15 15:14:09.636,2019-07-15 15:14:10.501,2019-07-15 15:14:10.830,adaptive_offer,web,b,e1725,a,3,52;183;185,183,0.0,0.2
37,b1725,q2375,2019-07-15 15:14:09.636,2019-07-15 15:14:10.611,2019-07-15 15:14:10.830,adaptive_offer,web,c,e1725,c,3,58;183;185,183,1.0,0.2
37,b1492,q1674,2019-07-15 15:14:31.214,2019-07-15 15:14:31.953,2019-07-15 15:14:32.318,sprint,web,a,e1492,b,3,53;185;183,183,0.0,0.3
37,b1492,q1675,2019-07-15 15:14:31.214,2019-07-15 15:14:32.022,2019-07-15 15:14:32.318,sprint,web,b,e1492,d,3,56;185;183,183,0.0,0.3
37,b1492,q1676,2019-07-15 15:14:31.214,2019-07-15 15:14:32.117,2019-07-15 15:14:32.318,sprint,web,c,e1492,a,3,54;185;183,183,0.0,0.2
37,b2036,q3306,2019-07-16 04:48:48.359,2019-07-16 04:48:49.031,2019-07-16 04:48:49.287,sprint,web,a,e2036,d,4,70;179;56;183,183,0.0,0.2
37,b2036,q3307,2019-07-16 04:48:48.359,2019-07-16 04:48:49.081,2019-07-16 04:48:49.287,sprint,web,b,e2036,a,4,70;179;53;183,183,0.0,0.2
37,b2036,q3308,2019-07-16 04:48:48.359,2019-07-16 04:48:49.165,2019-07-16 04:48:49.287,sprint,web,c,e2036,a,4,70;179;54;183,183,0.0,0.2
37,b1995,q3183,2019-07-16 04:50:32.116,2019-07-16 04:50:32.839,2019-07-16 04:50:33.220,sprint,web,a,e1995,d,4,59;56;183,183,0.0,0.1
37,b1995,q3184,2019-07-16 04:50:32.116,2019-07-16 04:50:32.914,2019-07-16 04:50:33.220,sprint,web,b,e1995,b,4,59;58;183,183,1.0,0.1
37,b1995,q3185,2019-07-16 04:50:32.116,2019-07-16 04:50:33.014,2019-07-16 04:50:33.220,sprint,web,c,e1995,b,4,59;55;183,183,0.0,0.2
37,b8323,q11275,2019-10-04 05:07:15.969,2019-10-04 05:07:19.649,2019-10-04 05:07:23.760,my_note,web,b,e8323,c,4,61;56;183,183,0.0,0.2
37,b8323,q11276,2019-10-04 05:07:15.969,2019-10-04 05:07:20.586,2019-10-04 05:07:23.760,my_note,web,b,e8323,b,4,61;52;183,183,1.0,0.1
37,b8323,q11277,2019-10-04 05:07:15.969,2019-10-04 05:07:21.259,2019-10-04 05:07:23.760,my_note,web,c,e8323,d,4,61;54;183,183,0.0,0.2
37,b8323,q11275,2019-10-10 08:35:30.654,2019-10-10 08:35:31.891,2019-10-10 08:35:34.260,my_note,web,b,e8323,c,4,61;56;183,183,0.0,0.2
37,b8323,q11276,2019-10-10 08:35:30.654,2019-10-10 08:35:32.759,2019-10-10 08:35:34.260,my_note,web,d,e8323,b,4,61;52;183,183,0.0,0.2
37,b8323,q11277,2019-10-10 08:35:30.654,2019-10-10 08:35:33.458,2019-10-10 08:35:34.260,my_note,web,b,e8323,d,4,61;54;183,183,0.0,0.2
