user_id,bundle_id,bundle_start_timestamp,submit_timestamp,accuracy,valid_answers,source,action,previous_accuracy,delta_accuracy,reward,mastery_bonus,state,next_state,done,action_id
7,b6111,2019-05-20 10:22:16.258,2019-05-20 10:22:53.558,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b4854,2019-05-20 10:23:01.840,2019-05-20 10:23:17.330,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 2, 2, 41)",False,2
7,b1589,2019-05-20 10:24:02.140,2019-05-20 10:25:42.039,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(1, 2, 2, 41)","(1, 1, 2, 41)",False,2
7,b1543,2019-05-20 10:27:39.407,2019-05-21 07:56:31.357,1.0,2,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b1627,2019-05-20 10:31:06.222,2019-05-20 10:32:45.136,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 2, 2, 41)",False,2
7,b1404,2019-05-20 10:33:50.989,2019-05-20 10:35:08.186,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b1446,2019-05-20 10:36:45.341,2019-05-20 10:38:19.466,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b1552,2019-05-20 10:39:31.930,2019-05-20 10:41:22.372,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b1403,2019-05-20 10:42:22.334,2019-05-20 10:43:37.650,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b1747,2019-05-20 10:44:13.023,2019-05-20 10:45:33.535,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b1453,2019-05-20 10:46:38.134,2019-05-20 10:48:26.677,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b1513,2019-05-20 10:49:32.482,2019-05-20 10:51:19.001,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b1635,2019-05-21 07:57:00.592,2019-05-21 07:58:26.655,0.0,1,sprint,PRACTICE,0.0,0.0,0.0,0,"(1, 2, 2, 41)","(1, 1, 2, 41)",False,2
7,b1451,2019-05-21 08:01:58.792,2019-05-21 08:03:35.389,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b1708,2019-05-21 08:05:26.138,2019-05-21 08:07:00.678,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b1781,2019-05-21 08:08:22.076,2019-05-21 08:09:49.448,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b1441,2019-05-21 08:10:51.153,2019-05-21 08:12:31.650,0.0,1,sprint,PRACTICE,0.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b1509,2019-05-21 08:13:57.608,2019-05-21 08:15:46.638,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b1461,2019-05-21 08:17:03.077,2019-05-21 08:18:52.565,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b1541,2019-05-21 08:20:25.536,2019-05-21 08:22:00.258,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b1481,2019-05-21 08:22:45.484,2019-05-21 08:24:20.554,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b1719,2019-05-21 08:25:42.338,2019-05-21 08:27:23.340,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b5545,2019-05-23 10:11:39.948,2019-05-23 10:12:09.760,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 2, 2, 41)",False,2
7,b64,2019-05-23 10:13:19.566,2019-05-23 10:13:48.784,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b5604,2019-05-23 10:14:05.434,2019-05-23 10:14:34.696,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(1, 2, 2, 41)","(1, 1, 2, 41)",False,2
7,b145,2019-05-23 10:14:48.966,2019-05-23 10:15:14.374,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 1, 2, 41)","(1, 2, 2, 41)",False,2
7,b850,2019-05-23 10:15:30.630,2019-05-23 10:15:49.417,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b1126,2019-05-23 10:16:04.223,2019-05-23 10:16:29.859,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b638,2019-05-23 10:16:46.008,2019-05-23 10:17:04.369,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b1156,2019-05-23 10:17:12.112,2019-08-30 07:50:58.469,0.6666666666666666,3,sprint,PRACTICE,1.0,-0.33333333333333337,-0.6666666666666667,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b830,2019-05-23 10:17:50.376,2019-05-23 10:18:12.047,1.0,1,sprint,PRACTICE,0.6666666666666666,0.33333333333333337,5.666666666666667,5,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b521,2019-05-23 10:18:41.134,2019-05-23 10:19:01.808,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b1150,2019-05-23 10:19:20.731,2019-08-30 08:08:08.828,0.5,2,sprint,PRACTICE,1.0,-0.5,-1.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b829,2019-05-23 10:20:32.592,2019-05-23 10:20:52.809,1.0,1,sprint,PRACTICE,0.5,0.5,6.0,5,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b664,2019-05-23 10:21:02.304,2019-05-23 10:21:21.307,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b7405,2019-05-23 10:22:10.975,2019-05-23 10:22:47.900,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b3594,2019-05-23 10:22:57.618,2019-05-23 10:27:03.184,0.5,2,sprint,PRACTICE,1.0,-0.5,-1.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b6873,2019-05-23 10:27:35.420,2019-05-23 10:28:06.168,0.0,1,sprint,PRACTICE,0.5,-0.5,-1.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b2792,2019-05-23 10:28:33.567,2019-05-23 10:29:07.397,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b3433,2019-05-23 10:29:25.470,2019-05-23 10:31:08.428,0.5,2,sprint,PRACTICE,1.0,-0.5,-1.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b3948,2019-05-23 10:31:58.569,2019-05-23 10:34:24.532,0.5,2,sprint,PRACTICE,0.5,0.0,0.0,0,"(1, 2, 2, 41)","(1, 1, 2, 41)",False,2
7,b7125,2019-05-23 10:35:26.674,2019-05-23 10:36:39.793,0.0,1,sprint,PRACTICE,0.5,-0.5,-1.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b4503,2019-05-23 10:37:04.138,2019-05-23 10:39:25.169,0.5,2,sprint,PRACTICE,0.0,0.5,1.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b2224,2019-05-23 10:43:36.138,2019-05-23 10:44:22.780,0.0,1,sprint,PRACTICE,0.5,-0.5,-1.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b2440,2019-05-23 10:45:09.967,2019-05-23 10:45:54.311,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b11461,2019-05-23 10:46:13.339,2019-05-23 10:46:53.701,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b4696,2019-05-23 10:47:45.072,2019-05-23 10:48:02.005,0.0,1,sprint,PRACTICE,0.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b3896,2019-05-23 10:48:43.960,2019-05-23 10:49:24.337,0.0,1,sprint,PRACTICE,0.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 0, 2, 41)",False,2
7,b3019,2019-05-23 10:50:25.508,2019-05-23 10:50:49.634,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 0, 2, 41)","(1, 1, 2, 41)",False,2
7,b7172,2019-05-23 10:51:17.977,2019-05-23 10:51:46.211,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b4596,2019-05-23 10:52:08.042,2019-05-23 10:52:54.575,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b2814,2019-05-23 10:53:39.464,2019-05-23 10:54:23.023,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b6036,2019-05-23 10:55:02.530,2019-05-23 10:55:57.556,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b7465,2019-05-23 10:58:16.694,2019-05-23 10:59:08.817,0.0,1,sprint,PRACTICE,0.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b4263,2019-05-23 10:59:39.824,2019-05-23 11:00:01.371,0.0,1,sprint,PRACTICE,0.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 0, 2, 41)",False,2
7,b4257,2019-05-23 11:00:46.266,2019-05-23 11:01:13.658,0.0,1,sprint,PRACTICE,0.0,0.0,0.0,0,"(1, 0, 2, 41)","(1, 0, 2, 41)",False,2
7,b4608,2019-05-23 11:02:10.472,2019-05-23 11:02:41.760,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 0, 2, 41)","(1, 1, 2, 41)",False,2
7,b6818,2019-05-23 11:02:59.202,2019-05-23 11:03:27.486,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b4316,2019-05-23 11:04:02.181,2019-05-23 11:04:29.445,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b2448,2019-05-23 11:04:43.113,2019-05-23 11:05:31.498,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b3760,2019-05-23 11:05:42.234,2019-05-23 11:06:19.273,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b2472,2019-05-23 11:06:35.434,2019-05-23 11:07:09.464,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b2618,2019-05-23 11:07:41.167,2019-05-23 11:09:02.920,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 2, 2, 41)",False,2
7,b2324,2019-05-23 11:09:31.543,2019-05-23 11:10:06.193,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b2866,2019-05-23 11:10:15.469,2019-05-23 11:11:19.294,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b11480,2019-05-23 11:12:00.022,2019-05-23 11:12:24.028,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b4595,2019-05-23 11:12:34.523,2019-05-23 11:13:13.073,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b3895,2019-05-23 11:13:24.208,2019-05-23 11:14:20.347,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b2714,2019-05-23 11:15:00.054,2019-05-23 11:15:46.970,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b11477,2019-05-23 11:25:09.422,2019-05-23 11:25:59.017,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b4714,2019-05-23 11:26:18.340,2019-05-23 11:26:31.979,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b3044,2019-05-23 11:27:02.365,2019-05-23 11:27:52.579,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b2214,2019-05-23 11:28:47.345,2019-05-23 11:29:37.126,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b6171,2019-05-23 11:30:04.843,2019-05-23 11:31:08.862,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(1, 2, 2, 41)","(1, 1, 2, 41)",False,2
7,b3966,2019-05-23 11:32:51.863,2019-05-23 11:33:22.099,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 1, 2, 41)","(1, 2, 2, 41)",False,2
7,b5061,2019-05-23 11:33:29.761,2019-05-23 11:34:49.752,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b4271,2019-05-23 11:35:45.851,2019-05-23 11:36:37.887,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b7330,2019-05-23 11:36:54.969,2019-05-23 11:37:29.289,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b3166,2019-05-23 11:37:50.974,2019-05-23 11:38:22.334,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b2549,2019-05-23 11:38:38.599,2019-05-23 11:39:01.647,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b6957,2019-05-23 11:39:18.670,2019-05-23 11:39:59.297,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b6864,2019-05-23 11:40:30.882,2019-05-23 11:41:12.920,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b2453,2019-05-23 11:41:24.060,2019-05-23 11:42:10.683,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b7406,2019-05-23 11:42:43.224,2019-05-23 11:43:44.872,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b6930,2019-05-23 11:44:12.047,2019-05-23 11:46:29.536,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b5944,2019-05-23 11:46:54.707,2019-05-23 11:47:17.046,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b5768,2019-05-23 11:47:30.839,2019-05-23 11:48:32.414,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b4077,2019-05-23 11:49:06.582,2019-05-23 11:49:45.213,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b1564,2019-08-30 05:55:47.231,2019-08-30 05:57:12.362,1.0,1,tutor,QUIZ,1.0,0.0,0.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,1
7,b8246,2019-08-30 06:33:02.380,2019-08-30 06:33:26.915,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(1, 2, 2, 41)","(1, 1, 2, 41)",False,2
7,b167,2019-08-30 06:34:03.445,2019-08-30 06:34:32.544,0.0,1,sprint,PRACTICE,0.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b5649,2019-08-30 06:36:08.254,2019-08-30 06:36:33.616,0.0,1,sprint,PRACTICE,0.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b8130,2019-08-30 06:37:05.397,2019-08-30 06:37:31.646,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b162,2019-08-30 06:38:34.275,2019-08-30 06:39:01.338,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b108,2019-08-30 06:39:13.860,2019-08-30 06:39:36.893,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b196,2019-08-30 06:39:46.365,2019-08-30 06:40:13.564,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b5648,2019-08-30 06:41:04.111,2019-08-30 06:41:28.494,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b111,2019-08-30 06:41:53.540,2019-08-30 06:42:21.130,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b73,2019-08-30 06:42:44.741,2019-08-30 06:43:12.425,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b8002,2019-08-30 06:43:24.044,2019-08-30 06:43:48.372,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 2, 2, 41)",False,2
7,b5524,2019-08-30 06:44:18.983,2019-08-30 06:44:47.067,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b193,2019-08-30 06:45:02.549,2019-08-30 06:45:26.886,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b13,2019-08-30 06:45:39.771,2019-08-30 06:46:10.215,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b8005,2019-08-30 06:46:26.773,2019-08-30 06:46:51.578,0.0,1,sprint,PRACTICE,0.0,0.0,0.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b186,2019-08-30 06:47:13.242,2019-08-30 06:47:40.221,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b182,2019-08-30 06:48:30.079,2019-08-30 06:48:58.279,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b8110,2019-08-30 06:49:15.174,2019-08-30 06:49:45.526,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b5568,2019-08-30 06:49:57.846,2019-08-30 06:50:26.563,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b56,2019-08-30 06:50:36.458,2019-08-30 06:51:02.839,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b5611,2019-08-30 07:11:13.856,2019-08-30 07:11:37.372,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b8267,2019-08-30 07:12:07.843,2019-08-30 07:12:31.732,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b11,2019-08-30 07:12:47.935,2019-08-30 07:13:20.177,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(1, 2, 2, 41)","(1, 1, 2, 41)",False,2
7,b5613,2019-08-30 07:13:37.032,2019-08-30 07:14:01.444,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 1, 2, 41)","(1, 2, 2, 41)",False,2
7,b5645,2019-08-30 07:14:25.667,2019-08-30 07:14:57.142,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b8221,2019-08-30 07:15:06.538,2019-08-30 07:15:30.426,0.0,1,sprint,PRACTICE,0.0,0.0,0.0,0,"(1, 2, 2, 41)","(1, 1, 2, 41)",False,2
7,b122,2019-08-30 07:16:02.711,2019-08-30 07:16:31.454,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b5,2019-08-30 07:16:42.268,2019-08-30 07:20:50.569,0.5,2,sprint,PRACTICE,1.0,-0.5,-1.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b103,2019-08-30 07:17:22.649,2019-08-30 07:17:53.067,0.0,1,sprint,PRACTICE,0.5,-0.5,-1.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b8140,2019-08-30 07:18:12.988,2019-08-30 07:18:36.811,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b48,2019-08-30 07:18:48.275,2019-08-30 07:19:22.883,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b158,2019-08-30 07:19:35.120,2019-08-30 07:21:24.048,0.0,2,sprint,PRACTICE,0.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 0, 2, 41)",False,2
7,b150,2019-08-30 07:23:40.931,2019-08-30 07:24:07.558,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 0, 2, 41)","(1, 1, 2, 41)",False,2
7,b8284,2019-08-30 07:24:29.645,2019-08-30 07:24:58.164,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b5594,2019-08-30 07:25:25.332,2019-08-30 07:25:51.498,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b5528,2019-08-30 07:26:46.118,2019-08-30 07:27:11.586,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b8166,2019-08-30 07:27:35.855,2019-08-30 07:28:03.708,0.0,1,sprint,PRACTICE,0.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b5650,2019-08-30 07:28:17.938,2019-08-30 07:29:19.325,0.5,2,sprint,PRACTICE,0.0,0.5,1.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b5527,2019-08-30 07:30:46.550,2019-08-30 07:31:19.785,0.0,1,sprint,PRACTICE,0.5,-0.5,-1.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b7,2019-08-30 07:31:32.638,2019-08-30 07:32:05.956,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b370,2019-08-30 07:32:44.904,2019-08-30 07:33:08.278,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b562,2019-08-30 07:33:35.533,2019-08-30 07:35:16.426,0.5,2,sprint,PRACTICE,1.0,-0.5,-1.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b704,2019-08-30 07:39:07.267,2019-08-30 07:39:27.251,1.0,1,sprint,PRACTICE,0.5,0.5,6.0,5,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b904,2019-08-30 07:39:44.673,2019-08-30 07:40:04.017,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b671,2019-08-30 07:40:14.873,2019-08-30 07:40:40.353,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 2, 2, 41)",False,2
7,b1334,2019-08-30 07:47:25.916,2019-08-30 07:47:56.170,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b1395,2019-08-30 07:48:19.293,2019-08-30 07:49:54.395,0.5,2,sprint,PRACTICE,0.0,0.5,1.0,0,"(1, 2, 2, 41)","(1, 2, 2, 41)",False,2
7,b777,2019-08-30 07:51:46.224,2019-08-30 07:52:05.534,0.0,1,sprint,PRACTICE,0.5,-0.5,-1.0,0,"(1, 2, 2, 41)","(1, 1, 2, 41)",False,2
7,b688,2019-08-30 07:53:10.099,2019-08-30 07:53:32.064,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
7,b1376,2019-08-30 07:55:25.320,2019-08-30 07:55:44.847,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 1, 2, 41)","(1, 2, 2, 41)",False,2
7,b472,2019-08-30 07:56:31.633,2019-08-30 07:56:56.144,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(1, 2, 2, 41)","(1, 1, 2, 41)",False,2
7,b263,2019-08-30 07:57:47.047,2019-08-30 07:58:07.438,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 1, 2, 41)","(1, 1, 2, 41)",False,2
