user_id,lecture_id,start_time,end_time,duration_seconds,source,platform,part,tags,video_length,video_length_seconds,deployed_at,completion_ratio,valid_video_length
16,l871,2019-09-07 04:32:13.152,2019-09-07 04:34:27.675,134.523,adaptive_offer,web,2,35,122000,122.0,1570425458174,1.0,True
16,l699,2019-09-07 04:37:32.631,2019-09-07 05:02:30.070,1497.439,adaptive_offer,web,2,40,146000,146.0,1570425431347,1.0,True
16,l748,2019-09-10 06:31:37.682,2019-09-10 06:39:10.722,453.04,adaptive_offer,web,5,87,197000,197.0,1570426239817,1.0,True
16,l455,2019-09-14 08:05:23.258,2019-09-14 08:13:20.174,476.916,adaptive_offer,web,2,42,191000,191.0,1570425394449,1.0,True
16,l765,2019-09-14 08:45:25.500,2019-09-14 08:49:22.134,236.634,adaptive_offer,web,5,98,131000,131.0,1570426244433,1.0,True
16,l745,2019-09-15 01:06:17.413,2019-09-15 01:10:26.159,248.746,adaptive_offer,web,5,106,245000,245.0,1570426238970,1.0,True
16,l485,2019-09-15 01:28:54.662,2019-09-15 01:32:57.833,243.171,adaptive_offer,web,5,77,190000,190.0,1570425759703,1.0,True
16,l496,2019-09-17 07:22:45.928,2019-09-17 07:27:54.670,308.742,adaptive_offer,web,5,88,305000,305.0,1570425887384,1.0,True
16,l701,2019-09-18 08:34:07.805,2019-09-18 08:35:53.195,105.39,adaptive_offer,web,2,50,128000,128.0,1570425436771,0.823359375,True
16,l744,2019-09-18 10:06:49.670,2019-09-18 10:12:25.675,336.005,adaptive_offer,web,5,74,187000,187.0,1570426238685,1.0,True
16,l758,2019-09-19 00:51:02.941,2019-09-19 00:59:44.165,521.224,archive,web,5,92,232000,232.0,1570426242667,1.0,True
16,l796,2019-09-19 01:02:34.112,2019-09-19 01:02:56.615,22.503,archive,web,5,116,102000,102.0,1570426253837,0.22061764705882353,True
16,l796,2019-09-19 01:04:34.523,2019-09-19 01:06:14.869,100.346,archive,web,5,116,102000,102.0,1570426253837,0.9837843137254902,True
16,l769,2019-09-21 06:10:40.017,2019-09-21 06:15:13.579,273.562,adaptive_offer,web,5,84,126000,126.0,1570426245989,1.0,True
16,l648,2019-09-26 07:17:25.897,2019-09-26 07:24:00.540,394.643,adaptive_offer,web,5,78,258000,258.0,1570425858770,1.0,True
16,l912,2019-10-01 04:37:17.138,2019-10-01 04:37:30.484,13.346,my_note,web,6,119,201000,201.0,1570426796366,0.06639800995024876,True
16,l581,2019-10-01 04:37:33.656,2019-10-01 04:37:46.947,13.291,my_note,web,6,118,202000,202.0,1570426529407,0.0657970297029703,True
16,l582,2019-10-01 04:37:57.323,2019-10-01 04:38:25.466,28.143,my_note,web,6,82,392000,392.0,1570426539783,0.07179336734693878,True
16,l690,2019-10-01 09:20:07.669,2019-10-01 09:21:37.927,90.258,adaptive_offer,web,2,43,116000,116.0,1570425415914,0.7780862068965517,True
16,l743,2019-10-01 10:00:10.001,2019-10-01 10:05:16.116,306.115,adaptive_offer,web,5,86,248000,248.0,1570426237988,1.0,True
16,l606,2019-10-02 09:17:17.697,2019-10-02 09:19:43.024,145.327,adaptive_offer,web,6,122,137000,137.0,1570426665843,1.0,True
16,l500,2019-10-02 10:01:57.649,2019-10-02 10:08:15.261,377.612,archive,web,5,133,153000,153.0,1570425916479,1.0,True
16,l845,2019-10-03 01:01:16.247,2019-10-03 01:07:05.419,349.172,archive,web,0,199,323000,323.0,1570425115528,1.0,True
16,l746,2019-10-03 10:56:14.062,2019-10-03 11:00:23.035,248.973,adaptive_offer,web,5,93,157000,157.0,1570426239251,1.0,True
16,l849,2019-10-04 08:30:09.636,2019-10-04 08:39:02.505,532.869,archive,web,0,200,213000,213.0,1570425116648,1.0,True
16,l525,2019-10-04 08:42:19.115,2019-10-04 08:47:13.507,294.392,adaptive_offer,web,5,138,249000,249.0,1570426101603,1.0,True
16,l770,2019-10-06 06:54:28.087,2019-10-06 06:57:01.025,152.938,adaptive_offer,web,5,74,143000,143.0,1570426246283,1.0,True
16,l649,2019-10-06 09:39:26.502,2019-10-06 09:46:27.822,421.32,adaptive_offer,web,5,120,206000,206.0,1570425892110,1.0,True
16,l757,2019-10-06 09:59:41.640,2019-10-06 10:05:46.633,364.993,adaptive_offer,web,5,94,213000,213.0,1570426242381,1.0,True
16,l527,2019-10-14 09:14:11.538,2019-10-14 09:15:07.042,55.504,adaptive_offer,web,5,135,195000,195.0,1570426108999,0.2846358974358974,True
16,l527,2019-10-14 09:15:24.905,2019-10-14 09:15:26.623,1.718,adaptive_offer,web,5,135,195000,195.0,1570426108999,0.00881025641025641,True
16,l527,2019-10-14 09:15:27.744,2019-10-14 09:18:49.886,202.142,adaptive_offer,web,5,135,195000,195.0,1570426108999,1.0,True
16,l543,2019-10-14 09:20:15.283,2019-10-14 09:24:34.888,259.605,adaptive_offer,web,5,95,253000,253.0,1570426178473,1.0,True
16,l1334,2019-10-23 02:40:21.061,2019-10-23 02:40:31.908,10.847,archive,web,7,295,343000,343.0,1570425101372,0.031623906705539356,True
16,l777,2019-11-01 23:26:52.102,2019-11-01 23:30:04.214,192.112,adaptive_offer,web,5,75,185000,185.0,1570426248361,1.0,True
16,l767,2019-11-05 13:04:22.391,2019-11-05 13:05:18.080,55.689,adaptive_offer,web,5,105,132000,132.0,1570426245006,0.4218863636363636,True
16,l794,2019-11-17 09:41:44.224,2019-11-17 09:43:59.347,135.123,adaptive_offer,web,5,77,134000,134.0,1570426253239,1.0,True
16,l515,2019-11-17 10:30:56.590,2019-11-17 10:36:10.722,314.132,adaptive_offer,web,5,101,200000,200.0,1570426038864,1.0,True
20,l273,2019-05-22 02:07:01.263,2019-05-22 02:07:16.056,14.793,archive,mobile,-1,-1,-1,,-1,,False
20,l38,2019-05-22 02:19:46.685,2019-05-22 02:20:19.713,33.028,archive,mobile,-1,-1,-1,,-1,,False
21,l514,2018-10-30 04:36:03.269,2018-10-30 04:36:06.752,3.483,archive,web,5,129,276000,276.0,1570426033609,0.012619565217391304,True
37,l457,2019-02-18 01:37:25.526,2019-02-18 01:39:56.598,151.072,adaptive_offer,web,2,30,137000,137.0,1542120362682,1.0,True
37,l464,2019-03-28 08:43:15.902,2019-03-28 08:43:35.445,19.543,adaptive_offer,web,3,52,181000,181.0,1570425490998,0.10797237569060773,True
48,l811,2019-06-26 03:03:45.660,2019-06-26 03:07:15.053,209.393,tutor,mobile,7,148,167000,167.0,1570426904087,1.0,True
48,l758,2019-06-26 03:39:31.462,2019-06-26 03:45:21.713,350.251,tutor,mobile,5,92,232000,232.0,1570426242667,1.0,True
48,l487,2019-06-26 04:20:41.808,2019-06-26 04:26:19.099,337.291,tutor,mobile,5,85,222000,222.0,1570425800647,1.0,True
48,l812,2019-06-26 04:28:39.499,2019-06-26 04:32:03.679,204.18,tutor,mobile,7,153,176000,176.0,1570426907322,1.0,True
48,l719,2019-06-26 06:26:54.350,2019-06-26 06:33:22.732,388.382,tutor,mobile,3,56,358000,358.0,1570425513426,1.0,True
48,l492,2019-06-26 06:33:22.826,2019-06-26 06:36:47.502,204.676,tutor,mobile,5,98,196000,196.0,1570425848140,1.0,True
48,l485,2019-06-26 06:54:54.933,2019-06-26 06:58:16.641,201.708,adaptive_offer,mobile,5,77,190000,190.0,1570425759703,1.0,True
49,l734,2019-06-21 02:55:09.222,2019-06-21 02:55:30.444,21.222,archive,web,4,52,322000,322.0,1570425719029,0.06590683229813665,True
49,l734,2019-06-25 07:17:12.833,2019-06-25 07:18:27.836,75.003,archive,web,4,52,322000,322.0,1570425719029,0.23292857142857143,True
49,l766,2019-06-26 03:22:44.298,2019-06-26 03:24:51.096,126.798,tutor,mobile,5,88,109000,109.0,1570426244715,1.0,True
49,l468,2019-07-01 12:43:01.174,2019-07-01 12:47:18.887,257.713,tutor,mobile,4,61,209000,209.0,1570425573318,1.0,True
49,l468,2019-07-01 12:49:34.822,2019-07-01 12:54:10.163,275.341,tutor,mobile,4,61,209000,209.0,1570425573318,1.0,True
49,l441,2019-07-01 13:03:03.249,2019-07-01 13:07:47.996,284.747,tutor,mobile,2,36,253000,253.0,1570425340117,1.0,True
49,l443,2019-07-02 02:16:40.945,2019-07-02 02:20:29.471,228.526,tutor,mobile,2,31,219000,219.0,1570425349307,1.0,True
49,l440,2019-07-02 02:27:30.863,2019-07-02 02:28:21.312,50.449,tutor,mobile,2,38,248000,248.0,1570425335816,0.20342338709677418,True
49,l440,2019-07-02 02:29:46.807,2019-07-02 02:33:47.274,240.467,tutor,mobile,2,38,248000,248.0,1570425335816,0.9696250000000001,True
50,l457,2018-11-03 04:27:07.307,2018-11-03 04:29:37.003,149.696,adaptive_offer,mobile,2,30,137000,137.0,1542120362682,1.0,True
50,l530,2018-11-05 01:53:10.490,2018-11-05 02:01:24.278,493.788,adaptive_offer,mobile,5,124,242000,242.0,1570426124003,1.0,True
50,l449,2018-11-05 02:08:58.186,2018-11-05 02:12:15.557,197.371,adaptive_offer,mobile,2,50,224000,224.0,1570425374032,0.8811205357142857,True
50,l530,2018-11-10 12:26:11.581,2018-11-10 12:47:53.215,1301.634,my_note,mobile,5,124,242000,242.0,1570426124003,1.0,True
50,l537,2018-11-13 04:26:41.195,2018-11-13 04:28:23.520,102.325,adaptive_offer,mobile,5,91,152000,152.0,1570426152257,0.6731907894736843,True
50,l528,2019-04-16 03:39:28.839,2019-04-16 03:42:14.977,166.138,adaptive_offer,mobile,5,89,193000,193.0,1570426112193,0.8608186528497409,True
50,l548,2019-04-18 13:41:46.667,2019-04-18 13:52:10.406,623.739,adaptive_offer,web,5,110,133000,133.0,1570426205581,1.0,True
50,l750,2019-04-18 13:59:28.638,2019-04-18 14:12:07.095,758.457,adaptive_offer,web,5,124,216000,216.0,1570426240381,1.0,True
50,l547,2019-04-18 14:20:08.277,2019-04-18 14:25:38.234,329.957,adaptive_offer,web,5,126,172000,172.0,1570426201559,1.0,True
50,l517,2019-04-18 14:27:10.279,2019-04-18 14:44:14.681,1024.402,adaptive_offer,web,5,72,207000,207.0,1570426060519,1.0,True
50,l516,2019-04-21 06:57:16.468,2019-04-21 07:04:55.438,458.97,adaptive_offer,web,5,130,326000,326.0,1570426055160,1.0,True
50,l516,2019-04-21 07:06:40.252,2019-04-21 07:17:06.877,626.625,adaptive_offer,web,5,130,326000,326.0,1570426055160,1.0,True
50,l505,2019-04-21 07:18:02.604,2019-04-21 07:28:10.060,607.456,adaptive_offer,web,5,100,194000,194.0,1570425960623,1.0,True
50,l516,2019-04-21 08:39:36.334,2019-04-21 08:42:00.697,144.363,my_note,web,5,130,326000,326.0,1570426055160,0.4428312883435583,True
50,l516,2019-04-22 12:19:52.099,2019-04-22 12:20:14.707,22.608,my_note,web,5,130,326000,326.0,1570426055160,0.06934969325153374,True
50,l542,2019-04-22 12:47:38.396,2019-04-22 12:53:32.771,354.375,adaptive_offer,web,5,125,251000,251.0,1570426173713,1.0,True
50,l488,2019-04-24 12:34:09.455,2019-04-24 12:41:28.288,438.833,adaptive_offer,web,5,76,264000,264.0,1570425815178,1.0,True
50,l801,2019-04-24 12:48:28.222,2019-04-24 12:55:46.395,438.173,adaptive_offer,web,5,118,84000,84.0,1570426255331,1.0,True
50,l648,2019-04-27 05:26:49.712,2019-04-27 05:34:04.322,434.61,adaptive_offer,web,5,78,258000,258.0,1570425858770,1.0,True
50,l540,2019-04-27 05:34:58.703,2019-04-27 05:43:42.572,523.869,adaptive_offer,web,5,137,283000,283.0,1570426165008,1.0,True
50,l538,2019-04-30 14:37:11.157,2019-04-30 14:46:45.032,573.875,adaptive_offer,web,5,132,258000,258.0,1570426156519,1.0,True
50,l504,2019-05-02 04:46:04.087,2019-05-02 04:47:10.156,66.069,adaptive_offer,mobile,5,103,263000,263.0,1570425956244,0.251212927756654,True
50,l504,2019-05-02 04:47:20.119,2019-05-02 04:51:43.837,263.718,adaptive_offer,mobile,5,103,263000,263.0,1570425956244,1.0,True
50,l489,2019-05-02 12:59:01.157,2019-05-02 13:10:56.650,715.493,adaptive_offer,web,5,83,381000,381.0,1570425826196,1.0,True
50,l793,2019-05-03 10:46:15.320,2019-05-03 10:49:19.297,183.977,adaptive_offer,web,5,72,157000,157.0,1570426252948,1.0,True
50,l495,2019-05-07 12:06:34.897,2019-05-07 12:11:25.753,290.856,adaptive_offer,web,5,119,261000,261.0,1570425877560,1.0,True
50,l514,2019-05-08 12:52:26.325,2019-05-08 13:07:52.088,925.763,adaptive_offer,web,5,129,276000,276.0,1570426033609,1.0,True
50,l496,2019-05-08 13:09:27.947,2019-05-08 13:33:21.377,1433.43,adaptive_offer,web,5,88,305000,305.0,1570425887384,1.0,True
50,l523,2019-05-09 12:24:46.799,2019-05-09 12:26:37.911,111.112,adaptive_offer,web,5,116,236000,236.0,1570426094022,0.4708135593220339,True
50,l523,2019-05-09 12:35:05.894,2019-05-09 12:40:46.173,340.279,adaptive_offer,web,5,116,236000,236.0,1570426094022,1.0,True
50,l778,2019-05-10 11:12:45.505,2019-05-10 11:16:24.075,218.57,adaptive_offer,web,5,123,206000,206.0,1570426248668,1.0,True
50,l494,2019-05-12 04:31:03.632,2019-05-12 04:39:13.718,490.086,adaptive_offer,web,5,134,268000,268.0,1570425872135,1.0,True
50,l790,2019-05-12 04:42:49.735,2019-05-12 04:45:34.325,164.59,adaptive_offer,web,5,103,159000,159.0,1570426252087,1.0,True
50,l521,2019-05-14 11:22:12.239,2019-05-14 11:35:16.873,784.634,adaptive_offer,web,5,81,393000,393.0,1570426080187,1.0,True
50,l485,2019-05-14 11:36:43.943,2019-05-14 11:42:45.818,361.875,adaptive_offer,web,5,77,190000,190.0,1570425759703,1.0,True
50,l506,2019-05-14 12:12:11.387,2019-05-14 12:18:28.868,377.481,adaptive_offer,web,5,106,226000,226.0,1570425969459,1.0,True
50,l499,2019-05-14 12:21:31.499,2019-05-14 12:28:47.813,436.314,adaptive_offer,web,5,73,269000,269.0,1570425908192,1.0,True
50,l776,2019-05-15 11:51:58.729,2019-05-15 11:54:58.423,179.694,adaptive_offer,web,5,78,148000,148.0,1570426248073,1.0,True
50,l522,2019-05-15 11:55:41.243,2019-05-15 12:09:48.474,847.231,adaptive_offer,web,5,114,370000,370.0,1570426087969,1.0,True
50,l754,2019-05-19 05:19:40.912,2019-05-19 05:25:31.313,350.401,adaptive_offer,web,5,88,206000,206.0,1570426241554,1.0,True
50,l775,2019-05-19 05:26:34.490,2019-05-19 05:30:33.041,238.551,adaptive_offer,web,5,76,186000,186.0,1570426247778,1.0,True
50,l510,2019-05-19 06:39:24.398,2019-05-19 06:50:53.242,688.844,adaptive_offer,web,5,82,392000,392.0,1570426013565,1.0,True
50,l796,2019-05-20 11:39:24.443,2019-05-20 11:46:19.464,415.021,adaptive_offer,web,5,116,102000,102.0,1570426253837,1.0,True
50,l765,2019-05-20 11:48:15.575,2019-05-20 11:50:41.747,146.172,adaptive_offer,web,5,98,131000,131.0,1570426244433,1.0,True
50,l491,2019-05-21 12:25:35.592,2019-05-21 12:26:46.345,70.753,adaptive_offer,web,5,86,187000,187.0,1570425841330,0.37835828877005345,True
50,l532,2019-05-23 10:58:11.864,2019-05-23 11:00:52.670,160.806,adaptive_offer,web,5,104,134000,134.0,1570426130381,1.0,True
50,l490,2019-05-26 05:13:23.520,2019-05-26 05:28:54.543,931.023,adaptive_offer,web,5,71,342000,342.0,1570425831964,1.0,True
50,l766,2019-05-27 11:30:46.145,2019-05-27 11:33:41.826,175.681,adaptive_offer,web,5,88,109000,109.0,1570426244715,1.0,True
50,l794,2019-05-28 11:24:45.154,2019-05-28 11:30:48.445,363.291,adaptive_offer,web,5,77,134000,134.0,1570426253239,1.0,True
50,l744,2019-05-29 12:34:43.020,2019-05-29 12:35:58.774,75.754,adaptive_offer,web,5,74,187000,187.0,1570426238685,0.4051016042780749,True
50,l524,2019-05-29 12:36:38.093,2019-05-29 12:41:47.640,309.547,adaptive_offer,web,5,87,256000,256.0,1570426097984,1.0,True
50,l745,2019-05-30 10:37:56.662,2019-05-30 10:42:31.365,274.703,adaptive_offer,web,5,106,245000,245.0,1570426238970,1.0,True
50,l507,2019-05-31 04:48:05.033,2019-05-31 04:58:25.098,620.065,adaptive_offer,mobile,5,84,300000,300.0,1570425988513,1.0,True
50,l513,2019-06-03 04:44:00.605,2019-06-03 04:44:18.781,18.176,adaptive_offer,mobile,5,121,273000,273.0,1570426028788,0.06657875457875458,True
50,l513,2019-06-03 04:44:55.719,2019-06-03 04:55:13.883,618.164,adaptive_offer,mobile,5,121,273000,273.0,1570426028788,1.0,True
50,l742,2019-06-07 12:48:15.017,2019-06-07 12:52:02.161,227.144,adaptive_offer,web,5,71,193000,193.0,1570426237264,1.0,True
50,l788,2019-06-07 12:53:06.847,2019-06-07 12:58:00.001,293.154,adaptive_offer,web,5,82,185000,185.0,1570426251507,1.0,True
50,l786,2019-06-08 05:58:35.894,2019-06-08 06:03:02.694,266.8,adaptive_offer,web,5,114,234000,234.0,1570426250942,1.0,True
50,l786,2019-06-08 06:03:12.419,2019-06-08 06:03:54.486,42.067,adaptive_offer,web,5,114,234000,234.0,1570426250942,0.17977350427350428,True
50,l786,2019-06-08 06:06:29.991,2019-06-08 06:08:56.231,146.24,adaptive_offer,web,5,114,234000,234.0,1570426250942,0.624957264957265,True
50,l786,2019-06-08 06:17:33.606,2019-06-08 06:17:48.834,15.228,my_note,web,5,114,234000,234.0,1570426250942,0.06507692307692307,True
50,l511,2019-06-09 06:14:05.484,2019-06-09 06:19:19.241,313.757,adaptive_offer,web,5,80,261000,261.0,1570426019867,1.0,True
50,l752,2019-06-10 11:23:02.718,2019-06-10 11:32:56.700,593.982,adaptive_offer,web,5,85,270000,270.0,1570426240967,1.0,True
50,l629,2019-06-11 12:33:18.538,2019-06-11 12:39:40.268,381.73,adaptive_offer,web,6,143,267000,267.0,1570426775319,1.0,True
50,l781,2019-06-12 12:21:07.523,2019-06-12 12:24:14.119,186.596,adaptive_offer,web,5,83,165000,165.0,1570426249527,1.0,True
50,l802,2019-06-12 12:25:18.318,2019-06-12 12:27:46.224,147.906,adaptive_offer,web,5,73,131000,131.0,1570426255617,1.0,True
50,l606,2019-06-13 13:22:23.094,2019-06-13 13:25:40.491,197.397,adaptive_offer,web,6,122,137000,137.0,1570426665843,1.0,True
50,l809,2019-06-16 07:03:46.093,2019-06-16 07:11:03.591,437.498,adaptive_offer,web,6,143,340000,340.0,1570426838329,1.0,True
50,l619,2019-06-16 07:13:17.550,2019-06-16 07:15:25.808,128.258,adaptive_offer,web,6,126,172000,172.0,1570426729984,0.745686046511628,True
50,l810,2019-06-16 07:17:56.047,2019-06-16 07:21:15.332,199.285,adaptive_offer,web,6,143,406000,406.0,1570426840596,0.4908497536945813,True
50,l885,2019-06-17 12:50:40.069,2019-06-17 12:50:56.533,16.464,archive,web,7,196,446000,446.0,1570427005691,0.03691479820627802,True
50,l559,2019-06-19 04:33:46.008,2019-06-19 04:36:22.582,156.574,adaptive_offer,web,6,85,222000,222.0,1570426319947,0.7052882882882884,True
50,l470,2019-06-23 05:07:18.539,2019-06-23 05:10:21.688,183.149,adaptive_offer,web,4,62,176000,176.0,1570425604463,1.0,True
50,l718,2019-06-24 13:05:02.809,2019-06-24 13:21:44.922,1002.113,archive,web,3,53,390000,390.0,1570425508493,1.0,True
50,l719,2019-06-24 13:21:45.533,2019-06-24 13:29:46.537,481.004,archive,web,3,56,358000,358.0,1570425513426,1.0,True
50,l719,2019-06-24 13:29:47.181,2019-06-24 13:34:54.647,307.466,archive,web,3,56,358000,358.0,1570425513426,0.8588435754189945,True
50,l722,2019-06-24 13:34:55.303,2019-06-24 13:38:33.379,218.076,archive,web,3,52,359000,359.0,1570425528344,0.6074540389972145,True
50,l717,2019-06-24 13:38:33.947,2019-06-24 13:42:29.515,235.568,archive,web,3,55,370000,370.0,1570425504872,0.6366702702702703,True
50,l717,2019-06-24 13:42:30.039,2019-06-24 13:45:55.688,205.649,archive,web,3,55,370000,370.0,1570425504872,0.5558081081081081,True
50,l725,2019-06-24 13:45:55.907,2019-06-24 13:50:28.264,272.357,archive,web,3,57,307000,307.0,1570425540050,0.8871563517915311,True
50,l557,2019-06-25 03:36:32.528,2019-06-25 03:37:32.565,60.037,adaptive_offer,web,6,77,190000,190.0,1570426277691,0.3159842105263158,True
50,l817,2019-06-25 13:22:45.899,2019-06-25 13:24:55.871,129.972,adaptive_offer,web,7,169,255000,255.0,1570426935632,0.5096941176470589,True
50,l769,2019-06-26 04:05:22.491,2019-06-26 04:12:12.383,409.892,archive,web,5,84,126000,126.0,1570426245989,1.0,True
50,l482,2019-06-29 07:54:01.080,2019-06-29 07:54:24.863,23.783,adaptive_offer,web,4,53,212000,212.0,1570425688890,0.11218396226415095,True
50,l739,2019-07-01 12:19:23.702,2019-07-01 12:23:48.671,264.969,archive,web,4,53,277000,277.0,1570425737188,0.9565667870036101,True
50,l731,2019-07-01 12:39:39.903,2019-07-01 12:39:55.314,15.411,adaptive_offer,web,4,53,421000,421.0,1570425707554,0.036605700712589076,True
50,l826,2019-07-02 13:24:27.787,2019-07-02 13:30:11.988,344.201,archive,web,7,146,376000,376.0,1570426978130,0.9154281914893617,True
50,l736,2019-07-03 12:39:24.730,2019-07-03 12:39:37.067,12.337,adaptive_offer,web,4,53,381000,381.0,1570425726951,0.03238057742782152,True
50,l479,2019-07-03 14:07:43.281,2019-07-03 14:07:52.716,9.435,adaptive_offer,web,4,58,184000,184.0,1570425674444,0.05127717391304348,True
50,l484,2019-07-09 12:28:48.558,2019-07-09 12:30:26.139,97.581,adaptive_offer,web,4,54,205000,205.0,1570425698893,0.4760048780487805,True
50,l774,2019-09-06 11:48:52.018,2019-09-06 11:51:55.758,183.74,archive,web,5,119,153000,153.0,1570426247476,1.0,True
50,l542,2019-09-06 11:51:56.407,2019-09-06 11:59:41.165,464.758,archive,web,5,125,251000,251.0,1570426173713,1.0,True
50,l804,2019-09-06 11:59:41.812,2019-09-06 12:04:18.171,276.359,archive,web,5,111,192000,192.0,1570426256213,1.0,True
50,l804,2019-09-06 12:04:44.913,2019-09-06 12:04:55.487,10.574,archive,web,5,111,192000,192.0,1570426256213,0.055072916666666666,True
50,l804,2019-09-06 12:05:17.765,2019-09-06 12:06:01.223,43.458,archive,web,5,111,192000,192.0,1570426256213,0.22634374999999998,True
50,l619,2019-09-06 12:06:09.496,2019-09-06 12:10:09.780,240.284,archive,web,6,126,172000,172.0,1570426729984,1.0,True
50,l528,2019-09-06 12:10:10.472,2019-09-06 12:14:10.591,240.119,archive,web,5,89,193000,193.0,1570426112193,1.0,True
50,l528,2019-09-06 12:14:11.118,2019-09-06 12:16:37.618,146.5,archive,web,5,89,193000,193.0,1570426112193,0.7590673575129534,True
50,l629,2019-09-08 06:37:00.317,2019-09-08 06:41:32.415,272.098,archive,web,6,143,267000,267.0,1570426775319,1.0,True
50,l754,2019-09-08 06:55:28.662,2019-09-08 07:01:39.035,370.373,archive,web,5,88,206000,206.0,1570426241554,1.0,True
50,l801,2019-09-08 07:01:40.336,2019-09-08 07:04:07.661,147.325,archive,web,5,118,84000,84.0,1570426255331,1.0,True
50,l757,2019-09-08 07:04:08.105,2019-09-08 07:11:46.476,458.371,archive,web,5,94,213000,213.0,1570426242381,1.0,True
50,l757,2019-09-08 07:15:02.660,2019-09-08 07:15:15.466,12.806000000000001,archive,web,5,94,213000,213.0,1570426242381,0.060122065727699535,True
50,l629,2019-09-09 12:28:01.713,2019-09-09 12:31:57.701,235.988,archive,web,6,143,267000,267.0,1570426775319,0.8838501872659176,True
50,l809,2019-09-09 12:31:58.266,2019-09-09 12:35:23.462,205.196,archive,web,6,143,340000,340.0,1570426838329,0.6035176470588235,True
50,l792,2019-09-09 13:27:36.021,2019-09-09 13:31:30.790,234.769,archive,web,5,121,154000,154.0,1570426252662,1.0,True
50,l741,2019-09-09 13:31:31.451,2019-09-09 13:43:51.879,740.428,archive,web,5,119,296000,296.0,1570426236702,1.0,True
50,l542,2019-09-09 13:43:52.746,2019-09-09 13:48:21.462,268.716,archive,web,5,125,251000,251.0,1570426173713,1.0,True
50,l804,2019-09-09 13:48:21.962,2019-09-09 13:51:55.176,213.214,archive,web,5,111,192000,192.0,1570426256213,1.0,True
50,l547,2019-09-09 13:51:55.751,2019-09-09 13:57:47.129,351.378,archive,web,5,126,172000,172.0,1570426201559,1.0,True
50,l784,2019-09-10 13:47:57.760,2019-09-10 13:51:21.184,203.424,archive,web,5,80,156000,156.0,1570426250376,1.0,True
50,l579,2019-09-10 13:51:21.905,2019-09-10 13:57:32.256,370.351,archive,web,6,84,300000,300.0,1570426513814,1.0,True
50,l538,2019-09-10 13:57:32.951,2019-09-10 14:02:06.568,273.617,archive,web,5,132,258000,258.0,1570426156519,1.0,True
50,l739,2019-09-11 11:52:13.806,2019-09-11 11:56:30.294,256.488,archive,web,4,53,277000,277.0,1570425737188,0.9259494584837545,True
50,l739,2019-09-11 11:56:31.768,2019-09-11 12:02:10.699,338.931,archive,web,4,53,277000,277.0,1570425737188,1.0,True
50,l735,2019-09-11 12:02:11.424,2019-09-11 12:05:24.050,192.626,archive,web,4,56,320000,320.0,1570425722083,0.60195625,True
50,l730,2019-09-11 12:05:59.079,2019-09-11 12:18:50.530,771.451,archive,web,4,52,351000,351.0,1570425704627,1.0,True
50,l737,2019-09-11 12:18:51.208,2019-09-11 12:21:37.723,166.515,archive,web,4,54,288000,288.0,1570425729930,0.5781770833333333,True
50,l737,2019-09-11 12:21:44.265,2019-09-11 12:21:52.619,8.354,archive,web,4,54,288000,288.0,1570425729930,0.029006944444444443,True
50,l737,2019-09-11 12:21:59.532,2019-09-11 12:23:36.784,97.252,archive,web,4,54,288000,288.0,1570425729930,0.33768055555555554,True
50,l737,2019-09-11 12:23:37.414,2019-09-11 12:27:32.944,235.53,archive,web,4,54,288000,288.0,1570425729930,0.8178125,True
50,l631,2019-10-03 04:48:41.168,2019-10-03 04:53:13.740,272.572,my_note,mobile,7,170,322000,322.0,1570426860369,0.8464968944099379,True
50,l503,2019-10-20 08:07:00.803,2019-10-20 08:11:56.172,295.369,adaptive_offer,web,5,92,295000,295.0,1570425938663,1.0,True
50,l650,2019-10-25 12:42:45.818,2019-10-25 12:49:52.182,426.364,adaptive_offer,web,5,94,320000,320.0,1570425901471,1.0,True
50,l650,2019-10-25 12:50:06.556,2019-10-25 12:53:52.805,226.249,adaptive_offer,web,5,94,320000,320.0,1570425901471,0.707028125,True
50,l650,2019-10-25 12:54:20.798,2019-10-25 12:55:09.522,48.724,adaptive_offer,web,5,94,320000,320.0,1570425901471,0.1522625,True
50,l534,2019-10-25 12:56:16.420,2019-10-25 12:58:32.840,136.42,adaptive_offer,web,5,122,137000,137.0,1570426136407,0.9957664233576642,True
50,l448,2019-10-26 12:00:16.600,2019-10-26 12:01:24.145,67.545,adaptive_offer,web,2,41,177000,177.0,1570425369270,0.38161016949152543,True
51,l332,2019-07-02 03:13:38.776,2019-07-02 03:15:05.604,86.828,archive,mobile,-1,-1,-1,,-1,,False
51,l504,2019-07-02 04:31:17.625,2019-07-02 04:38:03.913,406.288,adaptive_offer,mobile,5,103,263000,263.0,1570425956244,1.0,True
51,l491,2019-07-10 12:31:10.348,2019-07-10 12:33:35.239,144.891,adaptive_offer,mobile,5,86,187000,187.0,1570425841330,0.7748181818181817,True
51,l648,2019-07-11 10:01:43.343,2019-07-11 10:06:16.499,273.156,adaptive_offer,mobile,5,78,258000,258.0,1570425858770,1.0,True
51,l607,2019-07-13 06:32:46.184,2019-07-13 06:36:39.190,233.006,adaptive_offer,mobile,6,99,266000,266.0,1570426670959,0.8759624060150376,True
51,l363,2019-07-13 07:42:55.068,2019-07-13 07:43:44.599,49.531,archive,mobile,-1,-1,-1,,-1,,False
